group_id,month,score,band,regime,delta_1m,delta_3m,outlook_6m,outlook_low,outlook_high,confidence,n_companies_scored,dispersion,weakest_company,weakest_score,strongest_company,intragroup_dependency_max
GROUP_0113,2026-01,68.8211718679,healthy,stable,0.747841107465,1.26739523893,70.9757437741,61.5697031618,80.3817843864,0.80546728424,4,31.1190771817,COMP_0218,48.5458815092,COMP_0600,0.470042500207
GROUP_0113,2026-02,68.7950242754,healthy,stable,-0.0261475925345,-1.08756824869,70.9495961816,61.5435555693,80.3556367939,0.80546728424,4,33.8958952677,COMP_0218,46.2739152205,COMP_0600,0.628467854091
GROUP_0113,2026-03,67.3690265215,healthy,stable,-1.42599775389,-0.704304238958,67.1805814119,57.7745407996,76.5866220242,0.80546728424,4,28.6856306229,COMP_0721,49.8232034093,COMP_0600,0.475348435829
GROUP_0113,2026-04,65.5680782624,healthy,stable,-1.80094825915,-3.25309360557,62.3632816091,52.9572409968,71.7693222214,0.80546728424,4,28.8608553138,COMP_0218,48.5406884308,COMP_0600,0.713748265817
GROUP_0113,2026-05,67.7599021445,healthy,stable,2.19182388215,-1.03512213089,66.4067832472,57.0007426349,75.8128238594,0.80546728424,4,28.6398481298,COMP_0218,48.0979290652,COMP_0600,0.522909932897
GROUP_0113,2026-06,69.0576578903,healthy,stable,1.29775574575,1.68863136875,68.9243051683,59.5182645561,78.3303457806,0.894963649155,4,33.5999123215,COMP_0218,49.4873445254,COMP_0600,0.289881009211
GROUP_0113,2026-07,67.0643630891,healthy,stable,-1.99329480117,1.49628482673,66.6759172128,57.2698766005,76.0819578251,0.894963649155,4,29.1129198101,COMP_0218,49.5789072287,COMP_0600,0.385655922682
GROUP_0113,2026-08,66.4539619464,healthy,stable,-0.610401142755,-1.30594019817,66.06551607,56.6594754577,75.4715566823,0.894963649155,4,25.1719355211,COMP_0721,51.6778692319,COMP_0600,0.307974967017
GROUP_0114,2025-12,59.1702827375,watch,warmup,,,59.1702827375,49.7642421252,68.5763233498,0.279540365609,2,24.0287748405,COMP_0769,52.0810620639,COMP_0896,0.372031886339
GROUP_0114,2026-01,64.5040239747,healthy,warmup,5.33374123718,,64.5040239747,55.0979833624,73.910064587,0.262735946349,4,22.2589297868,COMP_0769,54.4985078705,COMP_0850,0.348336174957
GROUP_0114,2026-02,65.3991148445,healthy,warmup,0.89509086982,,81.2826367174,71.8765961051,90.6886773297,0.262735946349,4,25.7605029808,COMP_0769,54.3825889891,COMP_0850,0.350895157172
GROUP_0114,2026-03,63.0812668539,healthy,stable,-2.31784799062,3.91098411638,68.6880850709,59.2820444586,78.0941256832,0.262735946349,4,30.2338911768,COMP_0769,50.3273487535,COMP_0850,0.383910760405
GROUP_0114,2026-04,63.5441510038,healthy,stable,0.462884149844,-0.959872970957,67.0069873039,57.6009466916,76.4130279162,0.262735946349,4,23.5879779157,COMP_0769,53.6620168418,COMP_0850,0.371270485488
GROUP_0114,2026-05,58.2509934971,watch,stable,-5.29315750667,-7.14812134745,56.6192094465,47.2131688342,66.0252500587,0.40442465904,4,36.6209990195,COMP_1132,40,COMP_0850,0.393756884199
GROUP_0114,2026-06,65.4696066038,healthy,stable,7.21861310668,2.38833974985,63.8378225531,54.4317819408,73.2438631654,0.45978790611,4,50.9243332208,COMP_1132,40,COMP_0896,0.369686961618
GROUP_0114,2026-07,66.2535517431,healthy,stable,0.783945139321,2.70940073932,68.6142609073,59.208220295,78.0203015196,0.45978790611,4,53.9813659568,COMP_1132,40,COMP_0896,0.460997989768
GROUP_0114,2026-08,63.1679376255,healthy,stable,-3.08561411761,4.91694412839,67.166057836,57.7600172237,76.5720984483,0.45978790611,4,50.8563484694,COMP_1132,40,COMP_0896,0.510080434138
GROUP_0115,2024-09,55.8736339145,watch,warmup,,,55.8736339145,46.4675933022,65.2796745268,0.27509236883,11,66.2295029805,COMP_0823,24.537699211,COMP_0703,0.43558515888
GROUP_0115,2024-10,54.056451051,watch,warmup,-1.81718286353,,54.056451051,44.6504104387,63.4624916633,0.27509236883,11,60.3319870349,COMP_0823,25.3043632357,COMP_0703,0.414736805427
GROUP_0115,2024-11,54.7625873221,watch,warmup,0.706136271091,,51.9294185114,42.5233778991,61.3354591237,0.275091906721,12,64.7836535582,COMP_0823,24.7767522023,COMP_0703,0.473429087939
GROUP_0115,2024-12,54.2364285009,watch,stable,-0.52615882122,-1.63720541366,51.5030989052,42.0970582929,60.9091395174,0.275091906721,12,62.6585130927,COMP_0823,23.5832267626,COMP_0703,0.471618439351
GROUP_0115,2025-01,51.3079388867,watch,stable,-2.92848961421,-2.74851216433,47.5551191416,38.1490785293,56.9611597539,0.275091906721,12,59.814939229,COMP_0823,25.8032783626,COMP_0703,0.569583938142
GROUP_0115,2025-02,54.5203440368,watch,stable,3.21240515015,-0.242243285275,51.8369340486,42.4308934363,61.2429746609,0.481409452757,12,59.2749005384,COMP_0823,26.2770573273,COMP_0703,0.56092308586
GROUP_0115,2025-03,51.7118861829,watch,stable,-2.80845785391,-2.52454231796,49.3204300175,39.9143894052,58.7264706297,0.481409452757,12,58.7559294824,COMP_0823,25.4286249403,COMP_0703,0.551417357888
GROUP_0115,2025-04,52.759605966,watch,stable,1.04771978313,1.45166707937,50.7165649829,41.3105243706,60.1226055952,0.481410836761,12,51.4865701376,COMP_0823,29.4820577,COMP_0703,0.467977773503
GROUP_0115,2025-05,52.7841209894,watch,stable,0.0245150233273,-1.73622304745,52.9091476083,43.503106996,62.3151882206,0.481410836761,12,50.6955810648,COMP_0823,30.0148594381,COMP_0153,0.444962257068
GROUP_0115,2025-06,52.3988487815,watch,stable,-0.385272207906,0.686962598553,53.4289143869,44.0228737746,62.8349549992,0.481410836761,12,48.4159567012,COMP_0823,32.2493563207,COMP_0703,0.487049961391
GROUP_0115,2025-07,54.6395771716,watch,stable,2.24072839012,1.87997120554,54.7646037906,45.3585631783,64.1706444028,0.481410836761,12,40.0082584759,COMP_0823,40.0948942793,COMP_0153,0.455715599483
GROUP_0115,2025-08,52.7128153734,watch,stable,-1.92676179816,-0.0713056159478,53.7337631477,44.3277225355,63.13980376,0.618955867452,12,35.8427526606,COMP_0823,44.1235325603,COMP_0153,0.445183074802
GROUP_0115,2025-09,51.8221241586,watch,stable,-0.890691214856,-0.576724622898,50.9021933379,41.4961527256,60.3082339502,0.618955867452,12,39.2277305945,COMP_0823,41.9777510105,COMP_0153,0.530141945332
GROUP_0115,2025-10,52.7480376455,watch,stable,0.925913486973,-1.89153952604,52.6268180984,43.2207774861,62.0328587107,0.618956790122,12,41.005898769,COMP_0823,40.445775225,COMP_0153,0.392687145345
GROUP_0115,2025-11,52.03525539,watch,stable,-0.712782255507,-0.67755998339,51.0548235311,41.6487829188,60.4608641434,0.618956790122,12,38.7928394918,COMP_0823,43.8508336382,COMP_0153,0.442691628522
GROUP_0115,2025-12,53.5713162455,watch,stable,1.53606085548,1.74919208695,52.4816901009,43.0756494886,61.8877307132,0.618956790122,12,37.2281817142,COMP_0627,41.668757944,COMP_0703,0.500149992441
GROUP_0115,2026-01,53.7427138669,watch,stable,0.171397621378,0.994676221351,54.8373024788,45.4312618665,64.2433430911,0.618956790122,12,32.2627399342,COMP_0627,42.6830273782,COMP_0153,0.460013467931
GROUP_0115,2026-02,51.8310102621,watch,stable,-1.91170360481,-0.204245127952,52.7051381311,43.2990975188,62.1111787434,0.687729305467,12,34.7945006817,COMP_0627,42.7536787323,COMP_0153,0.530633710097
GROUP_0115,2026-03,53.1480610585,watch,stable,1.31705079639,-0.423255187043,53.5560849397,44.1500443274,62.9621255519,0.687729305467,12,37.2283676407,COMP_0627,40.7443255206,COMP_0153,0.509290805217
GROUP_0115,2026-04,54.3448421231,watch,stable,1.19678106466,0.602128256237,55.3684601587,45.9624195464,64.774500771,0.687729766802,12,34.3511093585,COMP_0627,43.1733135185,COMP_0153,0.492147501003
GROUP_0115,2026-05,52.2976054636,watch,stable,-2.04723665951,0.466595201532,51.5780716456,42.1720310334,60.9841122579,0.687729766802,12,34.1554786194,COMP_0627,43.5310089415,COMP_0153,0.49092528755
GROUP_0115,2026-06,53.8185899408,watch,stable,1.52098447717,0.670528882317,54.6118017834,45.2057611711,64.0178423957,0.687729766802,12,40.3699291825,COMP_0627,40.7627429732,COMP_0153,0.488105466618
GROUP_0115,2026-07,51.6130373089,watch,stable,-2.20555263185,-2.73180481419,51.3907048967,41.9846642844,60.796745509,0.687729766802,12,42.134197831,COMP_0627,39.1708713072,COMP_0153,0.543219096288
GROUP_0115,2026-08,52.3856120354,watch,stable,0.772574726437,0.0880065717618,50.639963241,41.2339226287,60.0460038532,0.687729766802,12,38.8309291647,COMP_0627,40.0883912148,COMP_0153,0.630991069721
GROUP_0116,2024-09,62.5491556679,healthy,warmup,,,62.5491556679,53.1431150556,71.9551962801,0.321209585614,6,25.0297831463,COMP_0090,43.8592359718,COMP_0340,0.406458517657
GROUP_0116,2024-10,62.9510021807,healthy,warmup,0.401846512854,,62.9510021807,53.5449615684,72.357042793,0.321209585614,6,28.3635699848,COMP_0460,42.5031905078,COMP_0693,0.506785303337
GROUP_0116,2024-11,63.2199935666,healthy,warmup,0.268991385854,,64.9306302083,55.524589596,74.3366708206,0.321209585614,6,29.3693534783,COMP_0460,41.5113623162,COMP_0693,0.421655324311
GROUP_0116,2024-12,61.4069541041,healthy,stable,-1.81303946245,-1.14220156374,61.1220108089,51.7159701966,70.5280514212,0.321209585614,6,29.5455537293,COMP_0090,40.4033863317,COMP_0340,0.417328713815
GROUP_0116,2025-01,64.1980075314,healthy,stable,2.7910534273,1.2470053507,66.07803446,56.6719938478,75.4840750723,0.321209585614,6,29.1787003582,COMP_0090,41.247230832,COMP_0340,0.479269801047
GROUP_0116,2025-02,65.4879915924,healthy,stable,1.28998406098,2.26799802583,67.6079006886,58.2018600763,77.0139413009,0.562116774824,6,29.1518907389,COMP_0090,43.6239770906,COMP_0340,0.442013088386
GROUP_0116,2025-03,64.2284080109,healthy,stable,-1.25958358146,2.82145390682,66.3483171071,56.9422764948,75.7543577194,0.562116774824,6,24.0111229822,COMP_1162,46.1848103356,COMP_0693,0.336243385362
GROUP_0116,2025-04,63.6449531484,healthy,stable,-0.583454862507,-0.553054382987,64.930681565,55.5246409527,74.3367221773,0.562116774824,6,26.723582587,COMP_0460,45.2094191613,COMP_0340,0.377599272386
GROUP_0116,2025-05,64.0462044689,healthy,stable,0.401251320507,-1.44178712346,64.1237256917,54.7176850794,73.529766304,0.562116774824,6,25.6083756155,COMP_1162,44.5676857015,COMP_0340,0.366092455908
GROUP_0116,2025-06,64.9758684382,healthy,stable,0.929663969266,0.747460427266,64.7823195335,55.3762789213,74.1883601458,0.562116774824,6,26.3445265918,COMP_0090,44.1981224082,COMP_0340,0.404846239436
GROUP_0116,2025-07,65.236382208,healthy,stable,0.260513769795,1.59142905957,66.5070649344,57.1010243221,75.9131055466,0.562116774824,6,24.0376710289,COMP_0090,46.3934528802,COMP_0693,0.394957024758
GROUP_0116,2025-08,64.7856191129,healthy,stable,-0.450763095054,0.739414644008,66.0707862142,56.6647456019,75.4768268265,0.688079050981,7,24.5848773634,COMP_0090,46.8280279551,COMP_0822,0.435091963911
GROUP_0116,2025-09,56.5170261349,watch,stable,-8.26859297805,-8.45884230331,57.7740310297,48.3679904174,67.180071642,0.688079050981,7,27.9854863178,COMP_0090,42.5574392621,COMP_0822,0.486168196018
GROUP_0116,2025-10,63.2451296698,healthy,stable,6.72810353491,-1.9912525382,61.0384377401,51.6323971278,70.4444783524,0.688079050981,7,28.1431035204,COMP_0090,42.8118223299,COMP_0822,0.374382567508
GROUP_0116,2025-11,62.453230048,healthy,stable,-0.791899621797,-2.33238906494,59.0681007331,49.6620601208,68.4741413454,0.688079050981,7,29.0072838866,COMP_0090,42.5379370935,COMP_0822,0.414573830132
GROUP_0116,2025-12,64.0581077114,healthy,stable,1.60487766337,7.54108157648,61.7592159266,52.3531753143,71.1652565389,0.688079050981,7,27.7977363216,COMP_0090,43.2511811801,COMP_0340,0.390102153502
GROUP_0116,2026-01,62.7805821065,healthy,stable,-1.27752560491,-0.464547563343,61.9908512488,52.5848106365,71.3968918611,0.69741940034,7,29.7309323905,COMP_0090,41.3461642244,COMP_0822,0.363817258342
GROUP_0116,2026-02,63.1035167871,healthy,stable,0.322934680625,0.65028673908,64.7504836583,55.344443046,74.1565242706,0.772488872766,7,29.9346931494,COMP_0090,41.9810309757,COMP_0822,0.364254969684
GROUP_0116,2026-03,63.2520858793,healthy,stable,0.148569092168,-0.80602183212,64.0097882493,54.603747637,73.4158288616,0.767013438418,8,27.7901699018,COMP_0090,44.3628543578,COMP_0822,0.442622797363
GROUP_0116,2026-04,63.7102466163,healthy,stable,0.458160737004,0.929664509797,64.8157340727,55.4096934604,74.221774685,0.767013438418,8,31.0105217279,COMP_1162,44.6482198167,COMP_0822,0.360431401957
GROUP_0116,2026-05,65.0647330631,healthy,stable,1.35448644684,1.96121627601,66.6118941275,57.2058535152,76.0179347398,0.767013438418,8,28.7189873115,COMP_0460,45.1740591149,COMP_0822,0.333141426779
GROUP_0116,2026-06,58.8963144771,watch,stable,-6.16841858598,-4.35577140213,60.4434755415,51.0374349292,69.8495161538,0.767013438418,8,29.1655715986,COMP_0090,43.9130226514,COMP_0822,0.37714483791
GROUP_0116,2026-07,60.9328232682,healthy,stable,2.03650879105,-2.77742334809,58.7187158789,49.3126752666,68.1247564912,0.773166297157,8,29.8255336714,COMP_0090,43.9952826072,COMP_0822,0.399002167905
GROUP_0116,2026-08,59.9191838721,watch,stable,-1.01363939605,-5.14554919098,55.1975641804,45.7915235681,64.6036047927,0.77594866979,8,25.4507784728,COMP_1162,45.2451642598,COMP_0822,0.52820338005
GROUP_0117,2025-08,69.3251334612,healthy,warmup,,,69.3251334612,59.9190928489,78.7311740735,0.390176287458,6,19.7259075971,COMP_0515,63.3922489317,COMP_0347,0.21446698399
GROUP_0117,2025-09,70.4417864251,healthy,warmup,1.11665296393,,70.4417864251,61.0357458129,79.8478270374,0.390176287458,6,16.6251748243,COMP_0997,65.8741937019,COMP_0347,0.249064124177
GROUP_0117,2025-10,70.2931588999,healthy,warmup,-0.148627525197,,72.7616237687,63.3555831564,82.167664381,0.390176287458,6,19.1873825185,COMP_0997,65.6063428484,COMP_0347,0.375014369672
GROUP_0117,2025-11,72.1936608515,healthy,stable,1.90050195156,2.86852739029,76.8655490269,67.4595084146,86.2715896392,0.390176287458,6,17.3486017269,COMP_0997,65.4423687964,COMP_0347,0.360893159063
GROUP_0117,2025-12,71.2162096247,healthy,stable,-0.97745122684,0.774423199522,73.6560031132,64.249962501,83.0620437255,0.390176287458,6,16.0221109575,COMP_0515,68.1900172853,COMP_0347,0.285788152115
GROUP_0117,2026-01,69.25943881,healthy,stable,-1.95677081466,-1.03372008994,70.5759582492,61.1699176369,79.9819988615,0.682808503051,6,19.3920389503,COMP_0515,64.1285257625,COMP_0347,0.32395390739
GROUP_0117,2026-02,67.4898060539,healthy,stable,-1.76963275606,-4.70385479756,64.4787860753,55.072745463,73.8848266876,0.682808503051,6,25.7352995016,COMP_0515,61.2751363568,COMP_0347,0.268754867661
GROUP_0117,2026-03,72.7335153189,healthy,stable,5.24370926497,1.51730569425,70.976191166,61.5701505537,80.3822317783,0.682808503051,6,15.6187072384,COMP_0997,69.2116683934,COMP_0347,0.248669481499
GROUP_0117,2026-04,73.9672081582,healthy,stable,1.23369283924,4.70776934816,75.776226411,66.3701857987,85.1822670232,0.682808503051,6,14.5130751672,COMP_0210,67.0083602739,COMP_0347,0.281142450231
GROUP_0117,2026-05,70.5685131139,healthy,stable,-3.3986950443,3.07870705992,73.1479327941,63.7418921818,82.5539734064,0.682808503051,6,21.6458633013,COMP_0210,63.61585012,COMP_0347,0.462793160578
GROUP_0117,2026-06,67.7297336752,healthy,stable,-2.83877943868,-5.00378164374,68.0356413923,58.62960078,77.4416820045,0.682808503051,6,24.9874287014,COMP_0515,60,COMP_0347,0.467005691453
GROUP_0117,2026-07,68.0472022602,healthy,stable,0.317468585043,-5.92000589794,62.5264466373,53.120406025,71.9324872496,0.87789664678,6,24.9946286051,COMP_0515,60,COMP_0347,0.481656860911
GROUP_0117,2026-08,69.0792799736,healthy,stable,1.03207771335,-1.48923314029,63.1042308237,53.6981902115,72.510271436,0.87789664678,6,28.9955169268,COMP_0515,60,COMP_0347,0.417070532484
GROUP_0118,2024-09,68.1802091225,healthy,warmup,,,68.1802091225,58.7741685102,77.5862497348,0.322667131763,6,20.3008352567,COMP_0980,51.2388089733,COMP_0646,0.202140315802
GROUP_0118,2024-10,69.0022206927,healthy,warmup,0.822011570156,,69.0022206927,59.5961800804,78.4082613049,0.322667131763,6,16.7698949056,COMP_0980,54.6652840765,COMP_0646,0.318041740378
GROUP_0118,2024-11,68.6345934821,healthy,warmup,-0.367627210551,,69.7932735991,60.3872329868,79.1993142114,0.322667131763,6,18.7480882072,COMP_0980,54.6911044656,COMP_0646,0.291491279957
GROUP_0118,2024-12,67.3717129879,healthy,stable,-1.26288049425,-0.808496134646,65.7470418865,56.3410012742,75.1530824988,0.322667131763,6,14.9989419635,COMP_0980,54.7842318742,COMP_0646,0.239785062573
GROUP_0118,2025-01,65.398193065,healthy,stable,-1.97351992289,-3.6040276277,61.5457605047,52.1397198924,70.9518011169,0.322667131763,6,30.9712332773,COMP_1019,40,COMP_0646,0.249003775102
GROUP_0118,2025-02,62.4438795703,healthy,stable,-2.95431349471,-6.19071391185,56.3170326032,46.9109919909,65.7230732155,0.553311535452,7,30.0854814989,COMP_0225,39.464310841,COMP_0646,0.414507536007
GROUP_0118,2025-03,57.8300088169,watch,deteriorating,-4.61387075334,-9.54170417094,47.3057951668,37.8997545545,56.711835779,0.512615618922,8,33.6386350058,COMP_1095,37.628717319,COMP_0646,0.433635134424
GROUP_0118,2025-04,59.0060697712,watch,deteriorating,1.1760609543,-6.39212329375,48.33987467,38.9338340577,57.7459152823,0.512615618922,8,40.0586904608,COMP_1095,31.3173179635,COMP_0646,0.430154036449
GROUP_0118,2025-05,60.2235536006,healthy,stable,1.21748382943,-2.22032596962,50.1586019939,40.7525613816,59.5646426062,0.512615618922,8,40.4112592768,COMP_1095,32.6475375007,COMP_0646,0.328265524751
GROUP_0118,2025-06,58.0764109634,watch,stable,-2.14714263721,0.246402146518,51.4787456464,42.0727050341,60.8847862587,0.512615618922,8,41.8188875652,COMP_1095,30.4639044798,COMP_0646,0.407780806432
GROUP_0118,2025-07,58.2796584967,watch,stable,0.20324753329,-0.726411274491,55.9090285369,46.5029879246,65.3150691492,0.521198657122,8,42.4982704601,COMP_1095,31.2306642818,COMP_0981,0.49055008798
GROUP_0118,2025-08,59.3757053417,watch,stable,1.09604684495,-0.847848258969,59.9490086834,50.5429680711,69.3550492957,0.692735124202,8,41.7797091938,COMP_0980,30.8664740726,COMP_0981,0.383974839483
GROUP_0118,2025-09,59.8612255926,watch,stable,0.485520250923,1.78481462916,60.7334845304,51.3274439181,70.1395251427,0.692735124202,8,42.9121161887,COMP_1095,33.2824832831,COMP_0981,0.456322396405
GROUP_0118,2025-10,60.8766738019,healthy,stable,1.0154482093,2.59701530517,63.9108586715,54.5048180592,73.3168992838,0.692735124202,8,43.9028994543,COMP_1095,32.1344724972,COMP_0646,0.374684334257
GROUP_0118,2025-11,57.8565682257,watch,stable,-3.02010557622,-1.519137116,60.8907530952,51.484712483,70.2967937075,0.692735124202,8,54.8845534389,COMP_0225,21.4767332655,COMP_0981,0.607795909025
GROUP_0118,2025-12,56.3909806856,watch,stable,-1.46558754009,-3.47024490701,54.4645293182,45.0584887059,63.8705699305,0.692735124202,8,46.3628247994,COMP_1095,31.5909411988,COMP_0981,0.430024803984
GROUP_0118,2026-01,56.7744326265,watch,stable,0.383451940957,-4.10224117535,52.96890869,43.5628680777,62.3749493023,0.698457149669,8,45.6523209457,COMP_1095,28.409921769,COMP_0646,0.37703217704
GROUP_0118,2026-02,56.4909076415,watch,stable,-0.283524985045,-1.36566058417,52.5552466098,43.1492059975,61.9612872221,0.791856619116,8,48.8365629915,COMP_1095,30.7052360609,COMP_0981,0.445209038292
GROUP_0118,2026-03,56.7234755605,watch,stable,0.232567918963,0.332494874874,54.4018525674,44.9958119551,63.8078931796,0.791856619116,8,48.2013971034,COMP_0980,32.9632260922,COMP_0981,0.531650568415
GROUP_0118,2026-04,56.9168366506,watch,stable,0.193361090154,0.142404024071,57.1589234915,47.7528828792,66.5649641038,0.791856619116,8,44.1451137977,COMP_0980,33.7511933772,COMP_0981,0.444655081387
GROUP_0118,2026-05,57.3208699037,watch,stable,0.404033253133,0.829962262249,58.2693569063,48.863316294,67.6753975186,0.791856619116,8,39.7318645997,COMP_0980,33.5363397272,COMP_0646,0.436182842987
GROUP_0118,2026-06,55.4572992136,watch,stable,-1.86357069019,-1.2661763469,55.6993860545,46.2933454422,65.1054266668,0.791856619116,8,34.1738622326,COMP_1095,35.862498173,COMP_0646,0.363273373336
GROUP_0118,2026-07,56.1591985883,watch,stable,0.701899374778,-0.757638062278,55.8208553541,46.4148147418,65.2268959664,0.794717631849,8,40.3581136901,COMP_0980,34.0847901386,COMP_0646,0.400151496552
GROUP_0118,2026-08,56.256708199,watch,stable,0.0975096106266,-1.06416170478,55.5372550595,46.1312144472,64.9432956718,0.809980103664,8,39.7525265136,COMP_0980,33.8494913912,COMP_0646,0.402047823869
GROUP_0119,2026-01,65.2424928902,healthy,warmup,,,65.2424928902,55.8364522779,74.6485335025,0.274064778309,5,39.2610400643,COMP_1023,41.7776533115,COMP_0566,
GROUP_0119,2026-02,66.5047582357,healthy,warmup,1.26226534551,,66.5047582357,57.0987176234,75.910798848,0.274064778309,5,42.9235145948,COMP_1023,42.5450115756,COMP_0566,
GROUP_0119,2026-03,65.4153939947,healthy,warmup,-1.08936424096,,65.8562918113,56.4502511991,75.2623324236,0.274064778309,5,41.484454396,COMP_1023,40.9053563861,COMP_0566,
GROUP_0119,2026-04,65.9090424913,healthy,stable,0.493648496571,0.666549601123,66.6960585606,57.2900179483,76.1020991729,0.274064778309,5,41.7805119942,COMP_1023,42.4505057572,COMP_0566,
GROUP_0119,2026-05,65.0530046013,healthy,stable,-0.856037890057,-1.45175363444,64.4701593404,55.0641187281,73.8761999527,0.274064778309,5,42.5336743151,COMP_1023,39.6666489747,COMP_0566,
GROUP_0119,2026-06,66.1862112645,healthy,stable,1.13320666323,0.770817269741,66.6271090811,57.2210684688,76.0331496934,0.479613362041,5,41.9269127137,COMP_1023,43.1703767015,COMP_0566,
GROUP_0119,2026-07,62.4192279528,healthy,stable,-3.76698331167,-3.4898145385,59.9512467743,50.545206162,69.3572873865,0.479613362041,5,56.8004716864,COMP_1023,26.9789192735,COMP_0566,
GROUP_0119,2026-08,60.3488381349,healthy,stable,-2.07038981791,-4.70416646635,55.1809511579,45.7749105456,64.5869917701,0.479613362041,5,53.6050369418,COMP_1023,25.8199020189,COMP_0566,
GROUP_0120,2024-09,31.4052390894,stress,warmup,,,31.4052390894,21.9991984771,40.8112797017,0.323111111111,1,0,COMP_1177,31.4052390894,COMP_1177,
GROUP_0120,2024-10,32.8250374179,stress,warmup,1.41979832856,,32.8250374179,23.4189968056,42.2310780302,0.323111111111,1,0,COMP_1177,32.8250374179,COMP_1177,
GROUP_0120,2024-11,30.8330225334,stress,warmup,-1.99201488455,,29.3738703156,19.9678297033,38.7799109279,0.323111111111,1,0,COMP_1177,30.8330225334,COMP_1177,
GROUP_0120,2024-12,29.0470438688,stress,stable,-1.78597866454,-2.35819522053,22.4883323368,13.0822917245,31.8943729491,0.323111111111,1,0,COMP_1177,29.0470438688,COMP_1177,
GROUP_0120,2025-01,26.2925442479,stress,stable,-2.75449962096,-6.53249317005,16.9213568782,7.51531626593,26.3273974905,0.323111111111,1,0,COMP_1177,26.2925442479,COMP_1177,
GROUP_0120,2025-02,26.0510488688,stress,stable,-0.241495379106,-4.78197366461,17.9216936389,8.51565302665,27.3277342512,0.565444444444,1,0,COMP_1177,26.0510488688,COMP_1177,
GROUP_0120,2025-03,26.7502887962,stress,deteriorating,0.699239927451,-2.29675507262,18.6209335664,9.2148929541,28.0269741787,0.565444444444,1,0,COMP_1177,26.7502887962,COMP_1177,
GROUP_0120,2025-04,28.6899701661,stress,deteriorating,1.93968136989,2.39742591824,26.5040567515,17.0980161392,35.9100973638,0.565444444444,1,0,COMP_1177,28.6899701661,COMP_1177,
GROUP_0120,2025-05,28.7230771989,stress,stable,0.0331070328266,2.67202833017,29.8903257972,20.4842851849,39.2963664095,0.565444444444,1,0,COMP_1177,28.7230771989,COMP_1177,
GROUP_0120,2025-06,31.4893470474,stress,stable,2.76626984849,4.73905825121,36.5199574744,27.1139168621,45.9259980867,0.565444444444,1,0,COMP_1177,31.4893470474,COMP_1177,
GROUP_0120,2025-07,30.288033826,stress,stable,-1.20131322145,1.59806365986,34.8304819873,25.424441375,44.2365225996,0.565444444444,1,0,COMP_1177,30.288033826,COMP_1177,
GROUP_0120,2025-08,29.6096019259,stress,stable,-0.678431900106,0.886524726931,32.5261013181,23.1200607058,41.9321419304,0.727,1,0,COMP_1177,29.6096019259,COMP_1177,
GROUP_0120,2025-09,30.3565824278,stress,stable,0.7469805019,-1.13276461966,31.8636744636,22.4576338513,41.2697150758,0.727,1,0,COMP_1177,30.3565824278,COMP_1177,
GROUP_0120,2025-10,33.8882182658,stress,stable,3.531635838,3.60018443979,36.9467790692,27.5407384569,46.3528196814,0.727,1,0,COMP_1177,33.8882182658,COMP_1177,
GROUP_0120,2025-11,29.8749991807,stress,stable,-4.01321908505,0.265397254845,29.348380008,19.9423393957,38.7544206203,0.727,1,0,COMP_1177,29.8749991807,COMP_1177,
GROUP_0120,2025-12,29.5678591592,stress,stable,-0.3071400215,-0.788723268556,29.0412399865,19.6351993742,38.4472805988,0.727,1,0,COMP_1177,29.5678591592,COMP_1177,
GROUP_0120,2026-01,30.4404431365,stress,stable,0.872583977239,-3.44777512931,30.54736554,21.1413249277,39.9534061523,0.727,1,0,COMP_1177,30.4404431365,COMP_1177,
GROUP_0120,2026-02,29.6635475499,stress,stable,-0.77689558653,-0.21145163079,28.4355102699,19.0294696577,37.8415508822,0.807777777778,1,0,COMP_1177,29.6635475499,COMP_1177,
GROUP_0120,2026-03,31.737120844,stress,stable,2.07357329404,2.16926168475,31.3776530716,21.9716124593,40.7836936839,0.807777777778,1,0,COMP_1177,31.737120844,COMP_1177,
GROUP_0120,2026-04,28.0400321496,stress,stable,-3.69708869437,-2.40041098686,27.6805643773,18.274523765,37.0866049895,0.807777777778,1,0,COMP_1177,28.0400321496,COMP_1177,
GROUP_0120,2026-05,28.3331944436,stress,stable,0.29316229398,-1.33035310635,26.3852150063,16.979174394,35.7912556186,0.807777777778,1,0,COMP_1177,28.3331944436,COMP_1177,
GROUP_0120,2026-06,33.432995868,stress,shock_pending,5.09980142438,1.69587502399,34.9281235673,25.522082955,44.3341641796,0.807777777778,1,0,COMP_1177,33.432995868,COMP_1177,
GROUP_0120,2026-07,28.0188090078,stress,shock_pending,-5.41418686021,-0.0212231418458,27.2171261464,17.8110855341,36.6231667587,0.807777777778,1,0,COMP_1177,28.0188090078,COMP_1177,
GROUP_0120,2026-08,28.1781668954,stress,shock_pending,0.159357887649,-0.155027548177,27.9146200635,18.5085794512,37.3206606758,0.807777777778,1,0,COMP_1177,28.1781668954,COMP_1177,
GROUP_0121,2026-05,94.7703564974,solid,warmup,,,94.7703564974,85.3643158851,100,0.279111111111,1,0,COMP_1036,94.7703564974,COMP_1036,
GROUP_0121,2026-06,93.9518352152,solid,warmup,-0.818521282162,,93.9518352152,84.5457946029,100,0.279111111111,1,0,COMP_1036,93.9518352152,COMP_1036,
