company_id,group_id,name,country,currency,erp,created_at,first_activity,last_activity,months_hist,has_invoices,has_debt,has_debt_repayment,has_lineofcredit,branch,n_banking_products,n_debt_products,n_invoices,n_transactions,op_in_12m,cash_quality
COMP_0656,GROUP_0087,Transportes Salazar S.L.,,EUR,,2025-10-06,2025-08-28,2026-08-31,13,False,False,True,False,no_invoices_no_debt,8,0,0,3918,28176368.05,ok
COMP_0657,GROUP_0222,Suministros Ribera S.L.,,EUR,businessCentral,2025-01-16,2025-01-03,2026-08-31,20,True,False,False,False,no_debt,2,0,580,719,266407.65,ok
COMP_0658,GROUP_0132,Comercial Salazar S.L.U.,,AED,netsuite,2024-03-15,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,4,0,1520,1679,2779715.31,ok
COMP_0659,GROUP_0035,Industrias Ebro S.L.U.,ES,EUR,businessCentral,2024-03-06,2024-09-01,2026-08-31,24,True,True,True,True,full,6,2,1708,10310,3158476.46,ok
COMP_0660,GROUP_0175,Suministros Tudela y Cia. S.L.,,DKK,netsuite,2025-09-23,2025-12-30,2026-08-31,9,False,False,False,False,no_invoices_no_debt,2,0,0,100,7894500,ok
COMP_0661,GROUP_0222,Transportes Moncayo y Cia. S.L.,,EUR,businessCentral,2025-01-16,2025-01-03,2026-08-31,20,True,False,True,False,no_debt,2,0,3912,2839,1210099.21,ok
COMP_0662,GROUP_0054,Quimica Ribera y Cia. S.L.,,EUR,netsuite,2025-12-03,2025-10-13,2026-08-31,11,True,True,False,True,full,2,1,735,160,679734.96,ok
COMP_0663,GROUP_0143,Agricola Bierzo y Cia. S.L.,,EUR,,2026-02-09,2025-12-12,2026-08-31,9,False,False,False,False,no_invoices_no_debt,1,0,0,466,1085049.91,ok
COMP_0664,GROUP_0058,Hermanos Moncayo S.A.,ES,EUR,businessCentral,2026-02-25,2025-12-29,2026-08-31,9,True,True,True,True,full,6,7,775,1720,1903313.59,ok
COMP_0665,GROUP_0150,Electro Carrion S.A.,,EUR,sage200,2024-10-11,2024-09-09,2026-08-31,24,True,False,True,False,no_debt,8,0,1356,3436,13508602.7,ok
COMP_0666,GROUP_0013,Construcciones Fuentes S.A.,,EUR,sageX3,2024-05-23,2024-10-08,2026-08-28,23,True,False,False,False,no_debt,5,0,667,1748,310424641.1,ok
COMP_0667,GROUP_0068,Distribuciones Aranda S.A.,,EUR,businessCentral,2025-04-23,2025-03-20,2026-08-31,18,True,False,False,False,no_debt,1,0,420,569,1102146.43,ok
COMP_0668,GROUP_0048,Talleres Bierzo y Cia. S.L.,,EUR,businessCentral,2026-03-10,2026-01-15,2026-08-31,8,True,False,False,False,no_debt,1,0,289,446,5965660.31,ok
COMP_0669,GROUP_0007,Servicios Valverde y Cia. S.L.,ES,EUR,,2026-04-27,2026-01-01,2026-08-31,8,False,True,True,False,no_invoices,3,1,0,815,25284869,ok
COMP_0670,GROUP_0101,Comercial Tudela y Cia. S.L.,,EUR,,2024-11-04,2024-09-23,2026-08-31,23,True,False,False,False,no_debt,8,0,155,280,634.41,ok
COMP_0671,GROUP_0250,Industrias Ulzama y Cia. S.L.,,EUR,distritoK,2022-04-22,2024-09-01,2026-08-31,24,True,False,True,False,no_debt,1,0,407,398,413135.05,ok
COMP_0672,GROUP_0184,Textil Ebro y Cia. S.L.,ES,EUR,businessCentral,2025-12-29,2025-11-13,2026-08-05,10,True,False,False,False,no_debt,2,0,9,29,3981.2,ok
COMP_0673,GROUP_0203,Logistica Jimena y Cia. S.L.,,EUR,netsuite,2026-02-19,2025-12-29,2026-08-31,9,True,True,True,False,full,4,3,2328,835,757371.35,ok
COMP_0674,GROUP_0112,Grupo Quintana S.A.,ES,EUR,businessCentral,2024-06-11,2024-09-01,2026-08-31,24,True,False,True,False,no_debt,14,0,2674,2616,14339637.58,ok
COMP_0675,GROUP_0023,Alimentaria Carrion S.A.,,EUR,sage200,2025-03-17,2025-09-06,2026-08-31,12,True,False,True,False,no_debt,3,0,929,951,1201370.38,ok
COMP_0676,GROUP_0104,Servicios Beltran S.A.,ES,EUR,libra,2026-02-27,2026-02-06,2026-08-31,7,True,True,True,True,full,0,1,87,130,217807.06,ok
COMP_0677,GROUP_0138,Talleres Ebro S.A.,,EUR,dynamicsAx,2026-04-08,2026-02-25,2026-08-31,7,False,False,True,False,no_invoices_no_debt,2,0,0,74,5012.62,low
COMP_0678,GROUP_0154,Distribuciones Jimena y Cia. S.L.,,EUR,businessCentral,2023-07-04,2024-09-23,2026-06-26,22,True,False,False,False,no_debt,1,0,15,55,2565.01,ok
COMP_0679,GROUP_0172,Construcciones Iranzo y Cia. S.L.,,EUR,,2025-05-22,2025-03-24,2026-08-31,18,False,False,False,False,no_invoices_no_debt,1,0,0,1115,120951.65,ok
COMP_0680,GROUP_0089,Alimentaria Cardona S.A.,DE,EUR,netsuite,2026-01-09,2025-11-09,2026-08-31,10,True,False,False,False,no_debt,6,0,2098,2102,6956.35,ok
COMP_0681,GROUP_0176,Grupo Moncayo S.A.,ES,EUR,,2022-10-15,2024-09-02,2025-08-06,12,False,False,True,False,no_invoices_no_debt,1,0,0,1213,0,ok
COMP_0682,GROUP_0200,Talleres Arga S.A.,ES,EUR,netsuite,2025-03-05,2025-01-07,2026-08-31,20,True,True,True,False,full,5,2,286,1136,15381213.43,ok
COMP_0683,GROUP_0239,Servicios Olmedo S.A.,,EUR,,2026-03-11,2026-01-19,2026-08-31,8,False,True,False,True,no_invoices,0,5,0,718,9312115.09,ok
COMP_0684,GROUP_0236,Industrias Herrera y Cia. S.L.,,EUR,,2026-03-02,2026-01-02,2026-08-31,8,False,True,False,False,no_invoices,2,1,0,1054,41299553.13,ok
COMP_0685,GROUP_0035,Comercial Tudela y Cia. S.L.,ES,EUR,businessCentral,2024-03-06,2024-09-01,2026-08-31,24,True,True,True,True,full,8,3,2094,13875,4609226.87,ok
COMP_0686,GROUP_0139,Logistica Beltran y Cia. S.L.,ES,EUR,businessCentral,2024-06-24,2024-09-02,2026-08-31,24,True,True,True,True,full,10,26,3510,5888,8344859.06,ok
COMP_0687,GROUP_0212,Textil Ebro y Cia. S.L.,,EUR,,2024-07-10,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,2,0,0,1512,1723992.45,ok
COMP_0688,GROUP_0241,Quimica Bierzo S.A.,,EUR,businessCentral,2026-05-08,2026-01-12,2026-08-31,8,True,False,False,False,no_debt,1,0,81,382,137128.58,ok
COMP_0689,GROUP_0200,Agricola Ebro S.A.,,EUR,netsuite,2025-03-05,2025-01-07,2026-08-31,20,True,False,False,False,no_debt,1,0,1318,2470,538720.66,ok
COMP_0690,GROUP_0009,Electro Carrion S.A.,,USD,,2025-12-05,2025-11-14,2026-08-26,10,False,False,False,False,no_invoices_no_debt,4,0,0,1608,3395704.39,ok
COMP_0691,GROUP_0010,Hermanos Moncayo S.A.,,EUR,datev,2026-07-16,2026-01-02,2026-08-31,8,True,False,False,False,no_debt,3,0,3155,5825,25827267.68,ok
COMP_0692,GROUP_0108,Distribuciones Navarro S.A.,,GBP,businessCentral,2024-12-09,2024-10-28,2026-05-28,20,True,False,True,False,no_debt,9,0,16,89,10000,ok
COMP_0693,GROUP_0116,Construcciones Fuentes S.A.,,EUR,,2024-06-12,2024-09-01,2026-08-31,24,False,False,False,False,no_invoices_no_debt,11,0,0,12793,7663901.07,ok
COMP_0694,GROUP_0162,Transportes Ulzama y Cia. S.L.,FR,EUR,businessOne,2022-04-06,2024-09-02,2026-08-28,24,True,False,False,False,no_debt,2,0,34,432,80351.65,ok
COMP_0695,GROUP_0084,Suministros Gallardo y Cia. S.L.,IT,EUR,netsuite,2024-06-17,2024-09-01,2026-08-31,24,True,False,False,False,no_debt,6,0,1781,3095,3643967.23,ok
COMP_0696,GROUP_0017,Agricola Bierzo y Cia. S.L.,ES,EUR,,2024-06-17,2024-09-02,2026-08-31,24,False,True,True,True,no_invoices,11,9,0,5101,75144204.98,ok
COMP_0697,GROUP_0132,Quimica Ribera y Cia. S.L.,,EUR,netsuite,2024-03-15,2024-09-02,2026-08-31,24,True,True,True,False,full,4,4,4437,4181,6508918.14,ok
COMP_0698,GROUP_0241,Textil Xativa S.A.,,EUR,businessCentral,2026-05-08,2026-01-02,2026-08-31,8,True,False,False,False,no_debt,1,0,98,194,67484.53,low
COMP_0699,GROUP_0158,Logistica Arga S.A.,,EUR,,2023-05-31,2024-09-04,2026-08-31,24,False,False,False,False,no_invoices_no_debt,2,0,0,449,108389.35,ok
COMP_0700,GROUP_0103,Comercial Salazar S.A.,,EUR,,2025-03-13,2025-01-16,2026-08-31,20,False,True,True,True,no_invoices,5,3,0,12656,20636043.88,ok
COMP_0701,GROUP_0211,Industrias Aranda S.A.,,EUR,netsuite,2025-05-25,2025-05-20,2026-08-20,16,True,False,False,False,no_debt,1,0,7,29,30000,ok
COMP_0702,GROUP_0236,Textil Ulzama S.A.,,EUR,,2026-03-02,2026-01-02,2026-08-27,8,False,True,False,False,no_invoices,1,1,0,90,230218.29,ok
COMP_0703,GROUP_0115,Logistica Cardona S.A.,,EUR,,2022-11-14,2024-09-01,2026-08-31,24,False,False,True,False,no_invoices_no_debt,7,0,0,8011,5659112.17,ok
COMP_0704,GROUP_0131,Grupo Arga y Cia. S.L.,,EUR,,2025-07-22,2025-06-04,2026-08-06,13,False,False,False,False,no_invoices_no_debt,1,0,0,21,8536.96,ok
COMP_0705,GROUP_0067,Alimentaria Salazar y Cia. S.L.,,EUR,,2025-10-02,2025-01-01,2026-08-31,20,False,True,True,False,no_invoices,5,1,0,676,1890676.67,ok
COMP_0706,GROUP_0212,Servicios Tudela y Cia. S.L.,,EUR,,2024-07-10,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,3,0,0,1950,7721545.71,ok
COMP_0707,GROUP_0035,Talleres Doriga y Cia. S.L.,ES,EUR,businessCentral,2024-03-06,2024-09-02,2026-08-31,24,True,True,True,True,full,3,2,1456,5185,2232729.23,ok
COMP_0708,GROUP_0196,Distribuciones Carrion S.A.,,EUR,businessCentral,2026-02-19,2025-12-27,2026-08-31,9,True,False,True,False,no_debt,16,0,1436,2523,31150898.87,ok
COMP_0709,GROUP_0040,Construcciones Moncayo S.A.,ES,EUR,ekon,2025-12-19,2025-11-17,2026-08-31,10,True,False,False,False,no_debt,4,0,646,520,3438656.54,low
COMP_0710,GROUP_0146,Suministros Fuentes S.A.,ES,EUR,,2024-09-23,2024-09-02,2026-08-28,24,False,False,True,False,no_invoices_no_debt,3,0,0,1173,97860.62,ok
COMP_0711,GROUP_0219,Transportes Arga S.A.,,EUR,netsuite,2023-06-02,2024-09-01,2026-08-24,24,True,False,False,False,no_debt,2,0,1198,3595,30573.23,ok
COMP_0712,GROUP_0155,Quimica Ulzama S.A.,,EUR,etendo,2023-01-13,2024-09-11,2025-05-29,9,True,False,False,False,no_debt,1,0,21,32,0,ok
COMP_0713,GROUP_0023,Agricola Carrion S.A.,,EUR,sage200,2025-03-17,2024-12-26,2026-08-31,21,True,False,True,False,no_debt,27,0,1218,19156,82904981.82,ok
COMP_0714,GROUP_0172,Hermanos Iranzo y Cia. S.L.,,EUR,,2025-05-22,2025-03-24,2026-08-31,18,False,False,False,False,no_invoices_no_debt,2,0,0,1402,108260.56,low
COMP_0715,GROUP_0177,Electro Fuentes y Cia. S.L.,IT,EUR,,2025-08-25,2025-07-08,2026-01-28,7,False,False,False,False,no_invoices_no_debt,1,0,0,63,25002.24,ok
COMP_0716,GROUP_0178,Construcciones Gallardo y Cia. S.L.,,EUR,,2026-03-11,2026-01-19,2026-08-31,8,False,False,False,False,no_invoices_no_debt,4,0,0,115,2819581.33,ok
COMP_0717,GROUP_0020,Distribuciones Moncayo y Cia. S.L.,,EUR,,2025-06-23,2025-07-14,2026-08-27,14,False,False,False,False,no_invoices_no_debt,1,0,0,29,1918.38,ok
COMP_0718,GROUP_0138,Talleres Cardona S.A.,,EUR,dynamicsAx,2026-04-08,2026-02-25,2026-08-27,7,False,False,False,False,no_invoices_no_debt,1,0,0,86,0,ok
COMP_0719,GROUP_0068,Servicios Ulzama S.A.,,EUR,businessCentral,2025-04-24,2025-03-19,2026-08-31,18,True,False,False,False,no_debt,1,0,468,612,607524.46,ok
COMP_0720,GROUP_0130,Distribuciones Beltran S.L.,NL,EUR,,2025-11-19,2025-09-29,2026-05-25,9,False,False,True,False,no_invoices_no_debt,1,0,0,751,2861223.55,ok
COMP_0721,GROUP_0113,Construcciones Ebro S.L.,,EUR,,2025-03-07,2025-01-12,2026-08-31,20,True,True,True,False,full,8,9,249,1478,2577023.72,ok
COMP_0722,GROUP_0064,Electro Zubiri S.L.,,EUR,,2026-03-10,2025-01-14,2026-08-18,12,False,False,False,False,no_invoices_no_debt,1,0,0,22,60.94,ok
COMP_0723,GROUP_0230,Hermanos Gallardo S.L.,,EUR,r3,2025-10-31,2025-09-10,2026-07-01,10,True,True,False,True,full,7,5,27,130,63620.45,ok
COMP_0724,GROUP_0236,Agricola Aranda S.L.U.,,EUR,,2026-03-02,2026-01-06,2026-08-31,8,False,False,False,False,no_invoices_no_debt,2,0,0,233,643633.49,ok
COMP_0725,GROUP_0222,Quimica Xativa S.L.U.,,EUR,businessCentral,2025-01-16,2025-01-03,2026-08-31,20,True,False,False,False,no_debt,2,0,2792,2290,1264067.1,ok
COMP_0726,GROUP_0055,Transportes Cardona S.L.U.,,EUR,dynamicsAx,2024-02-16,2025-03-25,2026-08-31,6,True,False,False,False,no_debt,2,0,124,40,135524.84,ok
COMP_0727,GROUP_0009,Suministros Doriga S.L.U.,,EUR,,2025-12-05,2025-10-12,2026-08-31,11,False,False,False,False,no_invoices_no_debt,7,0,0,1136,2269465.76,ok
COMP_0728,GROUP_0183,Comercial Carrion S.L.,,USD,businessOne,2026-01-23,2025-11-28,2026-08-31,10,True,False,False,False,no_debt,4,0,952,1282,1651822.85,ok
COMP_0729,GROUP_0018,Industrias Zubiri S.L.,,EUR,businessCentral,2025-09-02,2025-02-17,2025-12-11,7,True,False,False,False,no_debt,1,0,9,58,12,ok
COMP_0730,GROUP_0041,Talleres Salazar S.L.,DE,EUR,,2026-06-17,2025-12-31,2026-08-28,9,False,False,False,False,no_invoices_no_debt,14,0,0,5145,18375649.36,ok
COMP_0731,GROUP_0149,Servicios Arga S.L.,,EUR,m3Rosetta,2026-02-16,2025-12-19,2026-08-31,9,True,False,False,False,no_debt,2,0,1487,885,364701.6,ok
COMP_0732,GROUP_0022,Alimentaria Moncayo S.L.,,EUR,netsuite,2024-07-29,2024-09-01,2026-08-11,24,True,False,False,False,no_debt,3,0,19,133,4009.64,ok
COMP_0733,GROUP_0129,Grupo Pinilla S.L.,,EUR,businessCentral,2025-04-21,2025-01-01,2026-08-07,20,True,False,True,False,no_debt,5,0,45,115,60000,ok
COMP_0734,GROUP_0041,Logistica Ebro S.L.U.,US,USD,,2026-06-17,2025-12-31,2026-07-24,8,False,False,False,False,no_invoices_no_debt,2,0,0,21,5509.46,ok
COMP_0735,GROUP_0200,Textil Beltran S.L.U.,,EUR,netsuite,2025-03-05,2025-02-03,2026-08-07,19,True,False,False,False,no_debt,1,0,2,29,72.4,ok
COMP_0736,GROUP_0184,Industrias Carrion S.L.U.,ES,EUR,,2025-12-29,2025-11-13,2026-08-05,10,False,False,True,False,no_invoices_no_debt,1,0,0,44,2005010.04,ok
COMP_0737,GROUP_0205,Comercial Quintana S.L.U.,,EUR,,2023-11-08,2024-09-01,2026-08-31,24,True,False,False,False,no_debt,2,0,1311,1261,574136.69,ok
COMP_0738,GROUP_0064,Suministros Cardona S.L.,,EUR,,2026-03-10,2025-01-07,2026-08-31,20,False,False,False,False,no_invoices_no_debt,2,0,0,329,2280165.74,ok
COMP_0739,GROUP_0187,Transportes Moncayo S.L.,,EUR,,2024-02-13,2024-09-01,2026-08-31,24,False,False,False,False,no_invoices_no_debt,7,0,0,633,3907805.55,ok
COMP_0740,GROUP_0044,Construcciones Bierzo y Cia. S.L.,,EUR,businessCentral,2026-06-19,2026-01-01,2026-08-31,8,True,False,False,False,no_debt,3,0,90,170,766218.73,ok
COMP_0741,GROUP_0013,Distribuciones Aranda y Cia. S.L.,,EUR,sageX3,2024-05-23,2024-09-02,2026-08-27,24,True,False,False,False,no_debt,1,0,1560,918,913307.05,ok
COMP_0742,GROUP_0047,Hermanos Doriga y Cia. S.L.,,EUR,businessCentral,2026-01-28,2025-12-31,2026-08-31,8,True,True,False,False,full,4,1,253,2256,17682323.94,ok
COMP_0743,GROUP_0033,Electro Pinilla y Cia. S.L.,,EUR,netsuite,2025-09-26,2024-09-02,2026-08-31,24,True,True,True,True,full,15,10,2119,4151,7614766.64,ok
COMP_0744,GROUP_0032,Quimica Valverde S.A.,US,USD,,2026-01-21,2026-02-10,2026-08-31,7,False,False,False,False,no_invoices_no_debt,4,0,0,212,566235.56,ok
COMP_0745,GROUP_0058,Agricola Bierzo S.A.,ES,EUR,businessCentral,2026-02-25,2025-12-29,2026-08-31,9,True,True,True,True,full,6,14,230,1122,1572374.71,ok
COMP_0746,GROUP_0222,Suministros Lacalle S.A.,,EUR,businessCentral,2025-01-16,2025-01-03,2026-08-31,20,True,False,False,False,no_debt,2,0,492,691,264312.13,ok
COMP_0747,GROUP_0172,Transportes Duero S.A.,,EUR,,2025-05-22,2025-03-23,2026-08-31,18,False,True,True,False,no_invoices,5,2,0,5464,11354631.9,ok
COMP_0748,GROUP_0074,Industrias Pinilla y Cia. S.L.,,EUR,,2024-06-24,2024-09-01,2026-08-31,24,False,True,True,True,no_invoices,4,2,0,1875,11415866.64,ok
COMP_0749,GROUP_0243,Comercial Zubiri y Cia. S.L.,,EUR,,2026-04-22,2026-02-26,2026-08-31,7,False,False,False,False,no_invoices_no_debt,2,0,0,298,84242.97,ok
COMP_0750,GROUP_0172,Servicios Bierzo y Cia. S.L.,,EUR,,2025-05-22,2025-03-24,2026-08-31,18,False,True,True,False,no_invoices,2,1,0,2764,1749056.13,ok
COMP_0751,GROUP_0142,Talleres Navarro y Cia. S.L.,,EUR,,2024-09-10,2024-09-27,2026-08-31,24,True,False,False,False,no_debt,3,0,29,1300,165462.33,ok
COMP_0752,GROUP_0236,Grupo Quintana y Cia. S.L.,,EUR,,2026-03-02,2026-01-01,2026-08-31,8,False,False,True,False,no_invoices_no_debt,4,0,0,658,1478839.17,ok
COMP_0753,GROUP_0170,Alimentaria Gallardo y Cia. S.L.,,EUR,,2025-06-10,2025-04-11,2026-08-31,17,False,False,True,False,no_invoices_no_debt,2,0,0,391,515036.86,ok
COMP_0754,GROUP_0211,Textil Iranzo S.A.,,EUR,,2025-07-11,2025-05-20,2026-08-31,16,False,False,False,False,no_invoices_no_debt,10,0,0,4561,92592112.95,ok
COMP_0755,GROUP_0103,Logistica Xativa S.A.,,EUR,,2025-03-13,2025-01-16,2026-08-31,20,False,False,True,False,no_invoices_no_debt,4,0,0,8081,34564125.88,ok
COMP_0756,GROUP_0104,Comercial Tudela S.A.,ES,EUR,libra,2026-03-11,2026-02-05,2026-08-31,7,True,False,True,False,no_debt,10,0,1916,1997,5196480.68,ok
COMP_0757,GROUP_0133,Industrias Herrera S.A.,,EUR,businessCentral,2026-03-19,2026-01-23,2026-08-31,8,True,False,True,False,no_debt,2,0,196,403,37952974.74,ok
COMP_0758,GROUP_0169,Transportes Tudela y Cia. S.L.,NL,EUR,,2025-09-10,2025-07-21,2026-08-31,14,False,False,False,False,no_invoices_no_debt,1,0,0,122,236953,ok
COMP_0759,GROUP_0094,Suministros Moncayo y Cia. S.L.,,USD,netsuite,2024-11-07,2024-12-22,2026-08-31,21,True,False,False,False,no_debt,2,0,240,1445,995355.88,ok
COMP_0760,GROUP_0249,Industrias Beltran S.L.U.,,EUR,,2022-10-10,2024-09-01,2026-08-31,24,False,False,True,False,no_invoices_no_debt,3,0,0,4630,1003912.29,ok
COMP_0761,GROUP_0199,Comercial Valverde S.L.U.,,CHF,,2025-09-10,2025-04-01,2026-08-31,17,False,False,False,False,no_invoices_no_debt,4,0,0,572,132644944.44,ok
COMP_0762,GROUP_0051,Logistica Doriga S.L.U.,,EUR,,2025-09-22,2025-08-04,2026-08-31,13,False,False,False,False,no_invoices_no_debt,2,0,0,1210,584977.24,ok
COMP_0763,GROUP_0095,Textil Yuste S.L.U.,,EUR,,2025-11-26,2025-01-02,2026-08-31,20,False,False,True,False,no_invoices_no_debt,1,0,0,504,78864.15,low
COMP_0764,GROUP_0022,Alimentaria Ribera S.L.,,EUR,netsuite,2024-07-29,2024-09-01,2026-08-07,24,True,True,True,False,full,2,1,102,271,6025865.84,ok
COMP_0765,GROUP_0016,Grupo Xativa S.L.,,NAD,businessOne,2024-12-19,2024-11-05,2026-08-31,22,True,False,False,False,no_debt,2,0,1745,1560,26523960.97,ok
COMP_0766,GROUP_0212,Talleres Carrion S.L.,,EUR,,2024-07-10,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,2,0,0,1922,83799.27,ok
COMP_0767,GROUP_0054,Servicios Zubiri S.L.,,EUR,,2025-12-03,2025-10-06,2026-08-04,11,False,False,False,False,no_invoices_no_debt,1,0,0,230,1197490.27,ok
COMP_0768,GROUP_0127,Construcciones Gallardo S.L.U.,,EUR,,2025-09-18,2025-07-29,2026-08-17,14,False,False,False,False,no_invoices_no_debt,7,0,0,68,107091.27,ok
COMP_0769,GROUP_0114,Distribuciones Zubiri S.L.U.,PT,EUR,,2026-07-13,2025-12-31,2026-08-31,9,False,True,True,True,no_invoices,5,4,0,15039,9550769.92,ok
COMP_0770,GROUP_0082,Transportes Beltran S.L.U.,ES,EUR,businessCentral,2025-04-24,2024-09-03,2026-08-31,24,True,True,True,False,full,1,2,212,490,237771.67,ok
COMP_0771,GROUP_0175,Suministros Arga S.L.U.,,EUR,netsuite,2025-09-23,2025-09-05,2026-06-15,10,False,False,False,False,no_invoices_no_debt,1,0,0,147,189938.53,ok
COMP_0772,GROUP_0023,Agricola Duero S.L.U.,,EUR,sage200,2025-03-17,2024-12-31,2026-08-31,21,True,False,False,False,no_debt,5,0,501,1752,959281.14,ok
COMP_0773,GROUP_0112,Quimica Tudela S.L.U.,,EUR,businessCentral,2024-06-11,2024-09-01,2026-08-31,24,True,False,False,False,no_debt,17,0,3643,12748,26774989.16,ok
COMP_0774,GROUP_0103,Electro Ebro S.L.,,EUR,,2025-03-13,2025-01-20,2026-08-31,20,False,True,True,True,no_invoices,1,4,0,688,530493.75,ok
COMP_0775,GROUP_0211,Hermanos Jimena S.L.,,EUR,netsuite,2025-05-25,2025-05-20,2026-08-31,16,True,False,True,False,no_debt,7,0,765,1071,1372209.42,ok
COMP_0776,GROUP_0158,Distribuciones Cardona S.L.,,EUR,,2023-05-02,2024-09-06,2026-08-05,24,False,False,False,False,no_invoices_no_debt,2,0,0,171,69659.34,ok
COMP_0777,GROUP_0179,Construcciones Duero S.L.,,USD,,2025-10-29,2026-01-02,2026-08-31,8,False,False,False,False,no_invoices_no_debt,3,0,0,555,8505374.36,ok
COMP_0778,GROUP_0238,Servicios Lacalle S.L.U.,ES,EUR,sage200,2023-10-06,2024-09-01,2026-08-31,24,True,False,True,False,no_debt,2,0,2151,1516,6825759.54,ok
COMP_0779,GROUP_0108,Talleres Ulzama S.L.U.,,EUR,businessCentral,2024-12-09,2025-01-03,2026-08-19,20,True,False,False,False,no_debt,1,0,142,172,291856.11,ok
COMP_0780,GROUP_0065,Hermanos Jimena S.L.,,EUR,,2024-10-10,2024-09-01,2026-08-31,24,True,False,False,False,no_debt,5,0,959,3855,467981.94,ok
COMP_0781,GROUP_0170,Electro Iranzo S.L.,,USD,,2025-06-10,2025-08-09,2026-08-31,13,False,False,False,False,no_invoices_no_debt,1,0,0,206,135012.65,ok
COMP_0782,GROUP_0130,Construcciones Doriga S.L.,NL,EUR,,2025-11-13,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,2,0,0,3146,3335094.16,low
COMP_0783,GROUP_0122,Distribuciones Lacalle S.L.,,GBP,netsuite,2026-02-24,2026-01-12,2026-08-29,8,True,False,False,False,no_debt,3,0,393,237,1479011.23,ok
COMP_0784,GROUP_0149,Suministros Navarro S.L.U.,,GBP,m3Rosetta,2026-02-16,2025-12-31,2026-07-20,8,True,False,False,False,no_debt,1,0,13,140,262229.29,ok
COMP_0785,GROUP_0140,Transportes Bierzo S.L.U.,,EUR,,2024-06-18,2024-09-05,2026-08-31,24,False,False,True,False,no_invoices_no_debt,3,0,0,871,2271158.15,ok
COMP_0786,GROUP_0017,Quimica Pinilla S.L.U.,ES,EUR,,2024-06-17,2024-09-01,2026-08-31,24,False,True,True,True,no_invoices,12,1,0,2861,2895926.19,ok
COMP_0787,GROUP_0008,Agricola Duero S.L.U.,,EUR,businessCentral,2026-04-01,2026-02-09,2026-08-28,7,True,False,False,False,no_debt,5,0,92,79,71278173.64,low
COMP_0788,GROUP_0045,Logistica Lacalle S.L.,,EUR,businessCentral,2023-10-25,2024-09-02,2026-08-31,24,True,True,True,True,full,5,5,3547,4488,4005327.14,ok
COMP_0789,GROUP_0115,Textil Quintana S.L.,,EUR,,2022-11-14,2024-09-02,2026-07-20,10,False,False,False,False,no_invoices_no_debt,5,0,0,29,10853.44,ok
COMP_0790,GROUP_0210,Grupo Beltran S.L.,DE,EUR,netsuite,2026-06-24,2024-11-14,2026-08-31,15,True,False,False,False,no_debt,4,0,3192,819,1066356.72,ok
COMP_0791,GROUP_0065,Alimentaria Valverde S.L.,,EUR,,2024-10-10,2024-09-02,2026-08-31,24,False,False,True,False,no_invoices_no_debt,2,0,0,1663,2535768.05,ok
COMP_0792,GROUP_0070,Servicios Moncayo S.L.,,EUR,,2023-03-21,2024-09-04,2026-08-28,24,False,False,False,False,no_invoices_no_debt,13,0,0,1973,12395860.14,ok
COMP_0793,GROUP_0147,Talleres Carrion S.L.,,EUR,sage200,2026-03-10,2026-01-09,2026-08-31,8,True,True,True,True,full,12,7,3718,6496,12970123.03,ok
COMP_0794,GROUP_0035,Comercial Aranda S.L.U.,ES,EUR,businessCentral,2024-03-06,2024-09-14,2026-08-31,23,True,False,True,False,no_debt,4,0,481,3717,2764987.38,ok
COMP_0795,GROUP_0039,Industrias Olmedo S.L.U.,,EUR,businessCentral,2026-04-10,2026-02-17,2026-08-31,7,True,False,True,False,no_debt,4,0,501,684,431880.14,ok
COMP_0796,GROUP_0160,Textil Yuste S.L.U.,ES,EUR,businessCentral,2023-04-14,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,3,0,197,268,1590700.22,ok
COMP_0797,GROUP_0081,Logistica Duero S.L.U.,,EUR,a3,2025-09-09,2025-09-22,2026-08-31,12,True,False,False,False,no_debt,27,0,693,8078,28192103.33,ok
COMP_0798,GROUP_0057,Agricola Carrion S.L.,,EUR,businessOne,2025-09-05,2024-09-02,2026-08-31,24,True,True,True,False,full,19,12,430,2625,1817999.68,ok
COMP_0799,GROUP_0183,Quimica Quintana S.L.,GB,GBP,businessOne,2026-01-20,2025-11-27,2026-08-28,10,True,False,True,False,no_debt,9,0,2172,2897,10200152.04,ok
COMP_0800,GROUP_0149,Quimica Lacalle S.L.U.,,GBP,m3Rosetta,2026-02-16,2025-12-19,2026-07-20,8,True,False,False,False,no_debt,1,0,64,278,247991.16,ok
COMP_0801,GROUP_0023,Agricola Ulzama S.L.U.,,EUR,sage200,2025-03-17,2025-01-01,2026-08-31,20,True,False,False,False,no_debt,5,0,227,707,985674.93,low
COMP_0802,GROUP_0117,Suministros Ebro S.L.U.,,EUR,,2025-10-06,2025-08-18,2026-08-31,13,True,True,True,False,full,10,3,118,936,95291431.64,ok
