company_id,month,headline,body,watch_next,guardrail_passed
COMP_0576,2026-06,"Sube 2,5 puntos hasta 70 (sana)","El score cierra el mes en 70,4 puntos (+2,5 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,67 (-1,0 pts frente a la mediana). En el otro lado, 12 % de la linea dispuesta (+1,8 pts frente a la mediana).","Vigilar volatilidad de cobros 0,67: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0576,2026-07,Estable en 70 (sana),"El score cierra el mes en 70,0 puntos (-0,4 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es Seguridad Social pagada 67 % de los meses (-1,8 pts frente a la mediana). En el otro lado, 13 % de la linea dispuesta (+1,8 pts frente a la mediana).","Vigilar Seguridad Social pagada 67 % de los meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0576,2026-08,Estable en 70 (sana),"El score cierra el mes en 70,3 puntos (+0,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es Seguridad Social pagada 50 % de los meses (-3,0 pts frente a la mediana). En el otro lado, 7 % de la linea dispuesta (+1,9 pts frente a la mediana).","Vigilar Seguridad Social pagada 50 % de los meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0577,2025-03,Primeros meses: 48 provisional (a vigilar),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es volatilidad de cobros 0,77 (-1,8 pts frente a la mediana), seguido de 4 dias en negativo (-1,6 pts frente a la mediana). El pilar mas debil resta 2,0 puntos de penalizacion.","Vigilar volatilidad de cobros 0,77: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0577,2025-04,Primeros meses: 47 provisional (a vigilar),"Solo hay 2 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es volatilidad de cobros 0,79 (-1,8 pts frente a la mediana), seguido de 4 dias en negativo (-1,6 pts frente a la mediana). El pilar mas debil resta 2,2 puntos de penalizacion.","Vigilar volatilidad de cobros 0,79: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0577,2025-05,Primeros meses: 52 provisional (a vigilar),"Solo hay 3 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es volatilidad de cobros 0,67 (-1,6 pts frente a la mediana), seguido de cobros +4 % frente a 12 meses (-1,5 pts frente a la mediana).","Vigilar volatilidad de cobros 0,67: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0577,2025-06,"Cae 4,4 puntos hasta 47 (a vigilar)","El score cierra el mes en 47,4 puntos (-4,4 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 4 dias en negativo (-1,7 pts frente a la mediana), seguido de volatilidad de cobros 0,79 (-1,7 pts frente a la mediana). El pilar mas debil resta 1,9 puntos de penalizacion.","Vigilar 4 dias en negativo: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0577,2025-07,Estable en 48 (a vigilar),"El score cierra el mes en 48,3 puntos (+1,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,74 (-1,7 pts frente a la mediana), seguido de 4 dias en negativo (-1,7 pts frente a la mediana). El pilar mas debil resta 1,7 puntos de penalizacion.","Vigilar volatilidad de cobros 0,74: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0577,2025-08,"Sube 2,1 puntos hasta 50 (a vigilar)","El score cierra el mes en 50,4 puntos (+2,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,69 (-1,6 pts frente a la mediana), seguido de cobros +2 % frente a 12 meses (-1,5 pts frente a la mediana). El pilar mas debil resta 1,1 puntos de penalizacion.","Vigilar volatilidad de cobros 0,69: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0577,2025-09,"Sube 3,7 puntos hasta 54 (a vigilar)","El score cierra el mes en 54,1 puntos (+3,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,62 (-1,4 pts frente a la mediana), seguido de cobros +8 % frente a 12 meses (-1,3 pts frente a la mediana).","Vigilar volatilidad de cobros 0,62: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0577,2025-10,Estable en 54 (a vigilar),"El score cierra el mes en 53,6 puntos (-0,5 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,66 (-1,4 pts frente a la mediana), seguido de 3 dias en negativo (-1,2 pts frente a la mediana).","Vigilar volatilidad de cobros 0,66: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0577,2025-11,"Cae 2,4 puntos hasta 51 (a vigilar)","El score cierra el mes en 51,2 puntos (-2,4 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,73 (-1,5 pts frente a la mediana), seguido de 3 dias en negativo (-1,5 pts frente a la mediana).","Vigilar volatilidad de cobros 0,73: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0577,2025-12,"Sube 1,9 puntos hasta 53 (a vigilar)","El score cierra el mes en 53,2 puntos (+1,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,65 (-1,4 pts frente a la mediana), seguido de 3 dias en negativo (-1,3 pts frente a la mediana).","Vigilar volatilidad de cobros 0,65: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0577,2026-01,Techo DEBTSTOP: el score se queda en 50 (a vigilar),"El score cierra el mes en 50,0 puntos (-3,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es amortiza el 80 % de lo previsto (-3,0 pts frente a la mediana), seguido de volatilidad de cobros 0,43 (-0,9 pts frente a la mediana). Hay techo DEBTSTOP porque dejo de amortizar deuda que venia pagando: el score no puede pasar de 50.",Vigilar si el techo DEBTSTOP se levanta el mes que viene: es lo unico que hoy limita el score.,True
COMP_0577,2026-02,Techo DEBTSTOP: el score se queda en 50 (a vigilar),"El score cierra el mes en 50,0 puntos (+0,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es amortiza el 80 % de lo previsto (-3,0 pts frente a la mediana), seguido de 4 dias en negativo (-1,6 pts frente a la mediana). Hay techo DEBTSTOP porque dejo de amortizar deuda que venia pagando: el score no puede pasar de 50.",Vigilar si el techo DEBTSTOP se levanta el mes que viene: es lo unico que hoy limita el score.,True
COMP_0577,2026-03,"Cae 2,6 puntos hasta 47 (a vigilar)","El score cierra el mes en 47,4 puntos (-2,6 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es amortiza el 80 % de lo previsto (-3,0 pts frente a la mediana), seguido de 4 dias en negativo (-1,6 pts frente a la mediana).","Vigilar amortiza el 80 % de lo previsto: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0577,2026-04,"Sube 3,0 puntos hasta 50 (a vigilar)","El score cierra el mes en 50,4 puntos (+3,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es amortiza el 80 % de lo previsto (-3,0 pts frente a la mediana), seguido de volatilidad de cobros 0,68 (-1,4 pts frente a la mediana).","Vigilar amortiza el 80 % de lo previsto: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0577,2026-05,"Sube 1,8 puntos hasta 52 (a vigilar)","El score cierra el mes en 52,2 puntos (+1,8 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es amortiza el 80 % de lo previsto (-3,0 pts frente a la mediana), seguido de volatilidad de cobros 0,65 (-1,4 pts frente a la mediana).","Vigilar amortiza el 80 % de lo previsto: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0577,2026-06,Estable en 52 (a vigilar),"El score cierra el mes en 51,5 puntos (-0,6 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,76 (-1,6 pts frente a la mediana), seguido de 3 dias en negativo (-1,4 pts frente a la mediana).","Vigilar volatilidad de cobros 0,76: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0577,2026-07,"Cae 1,9 puntos hasta 50 (a vigilar)","El score cierra el mes en 49,7 puntos (-1,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,78 (-1,7 pts frente a la mediana), seguido de 4 dias en negativo (-1,6 pts frente a la mediana). El pilar mas debil resta 1,2 puntos de penalizacion.","Vigilar volatilidad de cobros 0,78: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0577,2026-08,Estable en 50 (a vigilar),"El score cierra el mes en 49,9 puntos (+0,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,75 (-1,7 pts frente a la mediana), seguido de 4 dias en negativo (-1,7 pts frente a la mediana). El pilar mas debil resta 1,1 puntos de penalizacion.","Vigilar volatilidad de cobros 0,75: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0578,2024-09,Primeros meses: 50 provisional (a vigilar),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es volatilidad de cobros 0,83 (-1,4 pts frente a la mediana), seguido de 63 % de las facturas de cliente cobradas tarde (-1,3 pts frente a la mediana). El pilar mas debil resta 3,5 puntos de penalizacion.","Vigilar volatilidad de cobros 0,83: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0578,2024-10,Primeros meses: 53 provisional (a vigilar),"Solo hay 2 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es volatilidad de cobros 0,80 (-1,4 pts frente a la mediana), seguido de 61 % de las facturas de cliente cobradas tarde (-1,3 pts frente a la mediana). El pilar mas debil resta 2,6 puntos de penalizacion.","Vigilar volatilidad de cobros 0,80: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0578,2024-11,Primeros meses: 56 provisional (a vigilar),"Solo hay 3 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es volatilidad de cobros 0,71 (-1,2 pts frente a la mediana), seguido de 59 % de las facturas de cliente cobradas tarde (-1,2 pts frente a la mediana). El pilar mas debil resta 1,8 puntos de penalizacion.","Vigilar volatilidad de cobros 0,71: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0578,2024-12,"Cae 1,3 puntos hasta 54 (a vigilar)","El score cierra el mes en 54,3 puntos (-1,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 61 % de las facturas de cliente cobradas tarde (-1,3 pts frente a la mediana), seguido de volatilidad de cobros 0,75 (-1,2 pts frente a la mediana). El pilar mas debil resta 2,5 puntos de penalizacion.","Vigilar 61 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0578,2025-01,"Cae 3,0 puntos hasta 51 (a vigilar)","El score cierra el mes en 51,4 puntos (-3,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 65 % de las facturas de cliente cobradas tarde (-1,4 pts frente a la mediana), seguido de volatilidad de cobros 0,78 (-1,3 pts frente a la mediana). El pilar mas debil resta 4,1 puntos de penalizacion.","Vigilar 65 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0578,2025-02,"Sube 1,5 puntos hasta 53 (a vigilar)","El score cierra el mes en 52,9 puntos (+1,5 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 62 % de las facturas de cliente cobradas tarde (-1,3 pts frente a la mediana), seguido de volatilidad de cobros 0,78 (-1,3 pts frente a la mediana). El pilar mas debil resta 3,0 puntos de penalizacion.","Vigilar 62 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0578,2025-03,Estable en 53 (a vigilar),"El score cierra el mes en 52,9 puntos (+0,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 62 % de las facturas de cliente cobradas tarde (-1,3 pts frente a la mediana), seguido de volatilidad de cobros 0,79 (-1,3 pts frente a la mediana). El pilar mas debil resta 3,0 puntos de penalizacion.","Vigilar 62 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0578,2025-04,"Sube 2,3 puntos hasta 55 (a vigilar)","El score cierra el mes en 55,3 puntos (+2,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 60 % de las facturas de cliente cobradas tarde (-1,2 pts frente a la mediana), seguido de volatilidad de cobros 0,72 (-1,2 pts frente a la mediana). El pilar mas debil resta 1,9 puntos de penalizacion.","Vigilar 60 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0578,2025-05,"Cae 1,1 puntos hasta 54 (a vigilar)","El score cierra el mes en 54,2 puntos (-1,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,80 (-1,3 pts frente a la mediana), seguido de 59 % de las facturas de cliente cobradas tarde (-1,2 pts frente a la mediana). El pilar mas debil resta 2,0 puntos de penalizacion.","Vigilar volatilidad de cobros 0,80: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0578,2025-06,"Sube 1,2 puntos hasta 55 (a vigilar)","El score cierra el mes en 55,4 puntos (+1,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 0,77 (-1,3 pts frente a la mediana), seguido de 57 % de las facturas de cliente cobradas tarde (-1,1 pts frente a la mediana). El pilar mas debil resta 1,1 puntos de penalizacion.","Vigilar volatilidad de cobros 0,77: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0578,2025-07,"Cae 12,9 puntos hasta 43 (a vigilar)","El score cierra el mes en 42,6 puntos (-12,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 1,05 (-1,6 pts frente a la mediana), seguido de 52 % de las facturas propias pagadas tarde (-1,5 pts frente a la mediana). El pilar mas debil resta 5,8 puntos de penalizacion.","Vigilar volatilidad de cobros 1,05: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0578,2025-08,"Cae 4,4 puntos hasta 38 (en tension)","El score cierra el mes en 38,1 puntos (-4,4 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 1,08 (-1,8 pts frente a la mediana), seguido de 72 % de las facturas de cliente cobradas tarde (-1,7 pts frente a la mediana). El pilar mas debil resta 7,6 puntos de penalizacion.","Vigilar volatilidad de cobros 1,08: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0578,2025-09,"Cae 3,4 puntos hasta 35 (en tension)","El score cierra el mes en 34,7 puntos (-3,4 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 1,16 (-2,0 pts frente a la mediana), seguido de 13 dias de colchon de caja (-1,9 pts frente a la mediana). El pilar mas debil resta 8,9 puntos de penalizacion.","Vigilar volatilidad de cobros 1,16: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0578,2025-10,"Sube 5,7 puntos hasta 40 (a vigilar)","El score cierra el mes en 40,4 puntos (+5,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 1,00 (-1,9 pts frente a la mediana), seguido de 17 dias de colchon de caja (-1,7 pts frente a la mediana). El pilar mas debil resta 6,8 puntos de penalizacion.","Vigilar volatilidad de cobros 1,00: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0578,2025-11,"Cae 1,1 puntos hasta 39 (en tension)","El score cierra el mes en 39,3 puntos (-1,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 1,02 (-1,9 pts frente a la mediana), seguido de 16 dias de colchon de caja (-1,7 pts frente a la mediana). El pilar mas debil resta 7,3 puntos de penalizacion.","Vigilar volatilidad de cobros 1,02: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0578,2025-12,"Cae 1,9 puntos hasta 37 (en tension)","El score cierra el mes en 37,4 puntos (-1,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 1,13 (-2,0 pts frente a la mediana), seguido de 14 dias de colchon de caja (-1,9 pts frente a la mediana). El pilar mas debil resta 8,0 puntos de penalizacion.","Vigilar volatilidad de cobros 1,13: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0578,2026-01,Estable en 38 (en tension),"El score cierra el mes en 37,9 puntos (+0,5 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 1,10 (-2,0 pts frente a la mediana), seguido de 15 dias de colchon de caja (-1,9 pts frente a la mediana). El pilar mas debil resta 7,9 puntos de penalizacion.","Vigilar volatilidad de cobros 1,10: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0578,2026-02,"Cae 3,8 puntos hasta 34 (en tension)","El score cierra el mes en 34,2 puntos (-3,8 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 1,13 (-2,1 pts frente a la mediana), seguido de 13 dias de colchon de caja (-2,1 pts frente a la mediana). El pilar mas debil resta 9,6 puntos de penalizacion.","Vigilar volatilidad de cobros 1,13: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0578,2026-03,Estable en 35 (en tension),"El score cierra el mes en 35,0 puntos (+0,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 13 dias de colchon de caja (-2,1 pts frente a la mediana), seguido de volatilidad de cobros 1,08 (-2,0 pts frente a la mediana). El pilar mas debil resta 9,2 puntos de penalizacion.","Vigilar 13 dias de colchon de caja: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0578,2026-04,"Sube 2,7 puntos hasta 38 (en tension)","El score cierra el mes en 37,7 puntos (+2,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 15 dias de colchon de caja (-2,0 pts frente a la mediana), seguido de volatilidad de cobros 1,03 (-2,0 pts frente a la mediana). El pilar mas debil resta 8,1 puntos de penalizacion.","Vigilar 15 dias de colchon de caja: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0578,2026-05,"Sube 1,0 puntos hasta 39 (en tension)","El score cierra el mes en 38,7 puntos (+1,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 15 dias de colchon de caja (-1,9 pts frente a la mediana), seguido de volatilidad de cobros 1,01 (-1,9 pts frente a la mediana). El pilar mas debil resta 7,5 puntos de penalizacion.","Vigilar 15 dias de colchon de caja: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0578,2026-06,"Cae 1,8 puntos hasta 37 (en tension)","El score cierra el mes en 37,0 puntos (-1,8 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 14 dias de colchon de caja (-2,0 pts frente a la mediana), seguido de volatilidad de cobros 1,09 (-2,0 pts frente a la mediana). El pilar mas debil resta 8,1 puntos de penalizacion.","Vigilar 14 dias de colchon de caja: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0578,2026-07,"Cae 2,2 puntos hasta 35 (en tension)","El score cierra el mes en 34,7 puntos (-2,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 13 dias de colchon de caja (-2,1 pts frente a la mediana), seguido de volatilidad de cobros 1,15 (-2,1 pts frente a la mediana). El pilar mas debil resta 8,7 puntos de penalizacion.","Vigilar 13 dias de colchon de caja: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0578,2026-08,"Sube 3,0 puntos hasta 38 (en tension)","El score cierra el mes en 37,8 puntos (+3,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es volatilidad de cobros 1,04 (-2,0 pts frente a la mediana), seguido de 15 dias de colchon de caja (-2,0 pts frente a la mediana). El pilar mas debil resta 7,8 puntos de penalizacion.","Vigilar volatilidad de cobros 1,04: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0579,2024-09,Primeros meses: 50 provisional (a vigilar),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es 20 dias de colchon de caja (-1,4 pts frente a la mediana), seguido de 56 % de las facturas de cliente cobradas tarde (-1,4 pts frente a la mediana). El pilar mas debil resta 1,5 puntos de penalizacion.","Vigilar 20 dias de colchon de caja: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0579,2024-10,Primeros meses: 49 provisional (a vigilar),"Solo hay 2 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es 20 dias de colchon de caja (-1,5 pts frente a la mediana), seguido de 0,7 meses de runway (-1,4 pts frente a la mediana). El pilar mas debil resta 1,9 puntos de penalizacion.","Vigilar 20 dias de colchon de caja: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0579,2024-11,Primeros meses: 50 provisional (a vigilar),"Solo hay 3 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es 20 dias de colchon de caja (-1,5 pts frente a la mediana), seguido de 0,7 meses de runway (-1,3 pts frente a la mediana). El pilar mas debil resta 1,4 puntos de penalizacion.","Vigilar 20 dias de colchon de caja: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0579,2024-12,"Sube 2,1 puntos hasta 52 (a vigilar)","El score cierra el mes en 52,1 puntos (+2,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 21 dias de colchon de caja (-1,4 pts frente a la mediana), seguido de 0,8 meses de runway (-1,3 pts frente a la mediana).","Vigilar 21 dias de colchon de caja: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0579,2025-01,Estable en 53 (a vigilar),"El score cierra el mes en 53,0 puntos (+0,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 21 dias de colchon de caja (-1,3 pts frente a la mediana), seguido de 0,8 meses de runway (-1,2 pts frente a la mediana).","Vigilar 21 dias de colchon de caja: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0579,2025-02,"Sube 1,1 puntos hasta 54 (a vigilar)","El score cierra el mes en 54,1 puntos (+1,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 53 % de las facturas de cliente cobradas tarde (-1,2 pts frente a la mediana), seguido de 22 dias de colchon de caja (-1,2 pts frente a la mediana).","Vigilar 53 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0579,2025-03,"Sube 4,3 puntos hasta 58 (a vigilar)","El score cierra el mes en 58,5 puntos (+4,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 48 % de las facturas de cliente cobradas tarde (-0,9 pts frente a la mediana), seguido de 1,0 meses de runway (-0,9 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,8 pts frente a la mediana).","Vigilar 48 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0579,2025-04,"Cae 1,6 puntos hasta 57 (a vigilar)","El score cierra el mes en 56,9 puntos (-1,6 frente al mes anterior), en mejora confirmada. Lo que mas pesa en contra es 50 % de las facturas de cliente cobradas tarde (-1,1 pts frente a la mediana), seguido de 0,9 meses de runway (-1,0 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,7 pts frente a la mediana).","Vigilar 50 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0579,2025-05,"Sube 2,9 puntos hasta 60 (a vigilar)","El score cierra el mes en 59,8 puntos (+2,9 frente al mes anterior), en mejora confirmada. Lo que mas pesa en contra es 1,0 meses de runway (-0,9 pts frente a la mediana), seguido de 46 % de las facturas de cliente cobradas tarde (-0,8 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,9 pts frente a la mediana).","Vigilar 1,0 meses de runway: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0579,2025-06,"Sube 1,2 puntos hasta 61 (sana)","El score cierra el mes en 61,0 puntos (+1,2 frente al mes anterior), en mejora confirmada. Lo que mas pesa en contra es 1,0 meses de runway (-0,8 pts frente a la mediana), seguido de 46 % de las facturas de cliente cobradas tarde (-0,8 pts frente a la mediana). En el otro lado, 1 dias en negativo (+1,0 pts frente a la mediana).","Vigilar 1,0 meses de runway: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0579,2025-07,"Cae 2,3 puntos hasta 59 (a vigilar)","El score cierra el mes en 58,8 puntos (-2,3 frente al mes anterior), en mejora confirmada. Lo que mas pesa en contra es 0,9 meses de runway (-1,0 pts frente a la mediana), seguido de 48 % de las facturas de cliente cobradas tarde (-0,9 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,8 pts frente a la mediana).","Vigilar 0,9 meses de runway: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0579,2025-08,"Cae 1,4 puntos hasta 57 (a vigilar)","El score cierra el mes en 57,3 puntos (-1,4 frente al mes anterior), en mejora confirmada. Lo que mas pesa en contra es 0,9 meses de runway (-1,1 pts frente a la mediana), seguido de 51 % de las facturas de cliente cobradas tarde (-1,1 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,6 pts frente a la mediana).","Vigilar 0,9 meses de runway: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0579,2025-09,"Cae 1,7 puntos hasta 56 (a vigilar)","El score cierra el mes en 55,7 puntos (-1,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 0,8 meses de runway (-1,2 pts frente a la mediana), seguido de 53 % de las facturas de cliente cobradas tarde (-1,2 pts frente a la mediana).","Vigilar 0,8 meses de runway: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0579,2025-10,"Sube 5,3 puntos hasta 61 (sana)","El score cierra el mes en 60,9 puntos (+5,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 47 % de las facturas de cliente cobradas tarde (-0,9 pts frente a la mediana), seguido de 1,0 meses de runway (-0,8 pts frente a la mediana). En el otro lado, 1 dias en negativo (+1,0 pts frente a la mediana).","Vigilar 47 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0579,2025-11,"Sube 4,8 puntos hasta 66 (sana)","El score cierra el mes en 65,8 puntos (+4,8 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 43 % de las facturas de cliente cobradas tarde (-0,6 pts frente a la mediana). En el otro lado, 1 dias en negativo (+1,4 pts frente a la mediana).","Vigilar 43 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0579,2025-12,"Cae 2,6 puntos hasta 63 (sana)","El score cierra el mes en 63,2 puntos (-2,6 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 46 % de las facturas de cliente cobradas tarde (-0,8 pts frente a la mediana), seguido de 1,0 meses de runway (-0,8 pts frente a la mediana). En el otro lado, 1 dias en negativo (+1,0 pts frente a la mediana).","Vigilar 46 % de las facturas de cliente cobradas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
