company_id,month,rank,signal_id,pillar,contribution,delta_vs_prev,value,value_fmt,direction
COMP_0449,2025-07,4,D3,D,-1.52536296265,-0.85542005213,0.369288666009,servicio de deuda 37 % de los cobros,worse
COMP_0449,2025-07,5,A3,A,-1.43229986145,0.334247028723,-0.0314519168479,flujo operativo neto -3 % de los cobros,better
COMP_0449,2025-07,6,PENALTY,A,-0.617333516783,2.8979638505,0.437653329664,"pilar mas debil Actividad y estabilidad en 0,44",better
COMP_0449,2025-08,1,L4,L,-2.41362604943,-0.8133031777,0.376740341332,"0,4 meses de runway",worse
COMP_0449,2025-08,2,L3,L,-2.20930789911,-1.32483600375,3.74169241201,4 dias en negativo,worse
COMP_0449,2025-08,3,L1,L,-1.87642343027,-0.865008050894,14.2208910903,14 dias de colchon de caja,worse
COMP_0449,2025-08,4,A2,A,-1.29368889737,0.685316961711,0.488870422536,"volatilidad de cobros 0,49",better
COMP_0449,2025-08,5,D3,D,-1.26294176985,0.262421192793,0.332659041182,servicio de deuda 33 % de los cobros,better
COMP_0449,2025-08,6,PENALTY,L,-2.06953006282,-1.45219654603,0.408609398744,"pilar mas debil Liquidez en 0,41",worse
COMP_0449,2025-09,1,L1,L,-2.47246619374,-0.596042763466,12.5651522227,13 dias de colchon de caja,worse
COMP_0449,2025-09,2,L4,L,-2.23064381961,0.182982229826,0.442125991456,"0,4 meses de runway",better
COMP_0449,2025-09,3,L3,L,-2.14000128558,0.0693066135249,3.71692684877,4 dias en negativo,better
COMP_0449,2025-09,4,D3,D,-2.01147419964,-0.74853242979,0.43714169284,servicio de deuda 44 % de los cobros,worse
COMP_0449,2025-09,5,D4,D,-1.6180752188,-0.709383913319,0.0371199703022,"comisiones e intereses 3,71 % de los pagos",worse
COMP_0449,2025-09,6,PENALTY,L,-3.29196420939,-1.22243414658,0.384160715812,"pilar mas debil Liquidez en 0,38",worse
COMP_0449,2025-10,1,D3,D,-2.81195743852,-0.800483238875,0.6466274348,servicio de deuda 65 % de los cobros,worse
COMP_0449,2025-10,2,L3,L,-2.39880561866,-0.258804333078,3.80940626379,4 dias en negativo,worse
COMP_0449,2025-10,3,L1,L,-2.37428965601,0.0981765377262,16.5764360473,17 dias de colchon de caja,better
COMP_0449,2025-10,4,D4,D,-2.21328475803,-0.595209539229,0.0569546370299,"comisiones e intereses 5,70 % de los pagos",worse
COMP_0449,2025-10,5,L4,L,-1.7668464499,0.463797369703,0.634820314455,"0,6 meses de runway",better
COMP_0449,2025-10,6,PENALTY,L,-2.82749813822,0.464466071169,0.393450037236,"pilar mas debil Liquidez en 0,39",better
COMP_0449,2025-11,1,L1,L,-2.10051816504,0.273771490966,18.8512288471,19 dias de colchon de caja,better
COMP_0449,2025-11,2,D3,D,-1.94206639389,0.869891044629,0.427453519954,servicio de deuda 43 % de los cobros,better
COMP_0449,2025-11,3,L3,L,-1.65520398297,0.743601635686,3.54369261264,4 dias en negativo,better
COMP_0449,2025-11,4,D4,D,-1.46972900843,0.743555749595,0.0329997848049,"comisiones e intereses 3,30 % de los pagos",better
COMP_0449,2025-11,5,L4,L,-1.39595783948,0.370888610424,0.800483893777,"0,8 meses de runway",better
COMP_0449,2025-11,6,PENALTY,L,-0.743038064271,2.08446007395,0.435139238715,"pilar mas debil Liquidez en 0,44",better
COMP_0449,2025-12,1,L3,L,-2.08900327936,-0.433799296389,3.69870356122,4 dias en negativo,worse
COMP_0449,2025-12,2,D3,D,-2.06782499893,-0.125758605044,0.445007325241,servicio de deuda 45 % de los cobros,worse
COMP_0449,2025-12,3,L1,L,-2.00722187646,0.093296288586,18.4099098123,18 dias de colchon de caja,better
COMP_0449,2025-12,4,L4,L,-1.72776857205,-0.331810732568,0.652275099897,"0,7 meses de runway",worse
COMP_0449,2025-12,5,L2,L,-1.40944303252,-0.204401966666,0.398698158868,"caja minima 0,40 veces las salidas del mes",worse
COMP_0449,2025-12,6,PENALTY,L,-1.9178371117,-1.17479904743,0.411643257766,"pilar mas debil Liquidez en 0,41",worse
COMP_0449,2026-01,1,L1,L,-2.09187572074,-0.0846538442852,17.0805501235,17 dias de colchon de caja,worse
COMP_0449,2026-01,2,D3,D,-1.44052974152,0.627295257411,0.357447362228,servicio de deuda 36 % de los cobros,better
COMP_0449,2026-01,3,L2,L,-1.34384808797,0.0655949445525,0.504861057725,"caja minima 0,50 veces las salidas del mes",better
COMP_0449,2026-01,4,L3,L,-1.32205754725,0.766945732113,3.42464828628,3 dias en negativo,better
COMP_0449,2026-01,5,D4,D,-0.852484015025,0.49658745397,0.0188815413283,"comisiones e intereses 1,89 % de los pagos",better
COMP_0449,2026-02,1,L1,L,-2.89900008496,-0.807124364213,9.61023582943,10 dias de colchon de caja,worse
COMP_0449,2026-02,2,L2,L,-1.553092475,-0.209244387031,0.358215769611,"caja minima 0,36 veces las salidas del mes",worse
COMP_0449,2026-02,3,D3,D,-1.46350601272,-0.0229762711966,0.360654466749,servicio de deuda 36 % de los cobros,neutral
COMP_0449,2026-02,4,L3,L,-1.28423297301,0.0378245742407,3.41113230508,3 dias en negativo,neutral
COMP_0449,2026-02,5,L4,L,-1.21504508308,-0.517385080219,0.881291591635,"0,9 meses de runway",worse
COMP_0449,2026-02,6,PENALTY,L,-1.53986847828,-1.53986847828,0.419202630434,"pilar mas debil Liquidez en 0,42",worse
COMP_0449,2026-03,1,L1,L,-3.42825067341,-0.529250588457,8.86169154273,9 dias de colchon de caja,worse
COMP_0449,2026-03,2,L3,L,-2.40311642469,-1.11888345167,3.81094665848,4 dias en negativo,worse
COMP_0449,2026-03,3,L2,L,-2.14150713943,-0.588414664431,0.142087272921,"caja minima 0,14 veces las salidas del mes",worse
COMP_0449,2026-03,4,L4,L,-1.97310146416,-0.758056381077,0.542693074754,"0,5 meses de runway",worse
COMP_0449,2026-03,5,D3,D,-1.65041048957,-0.186904476855,0.386743216643,servicio de deuda 39 % de los cobros,worse
COMP_0449,2026-03,6,PENALTY,L,-5.55263929304,-4.01277081476,0.338947214139,"pilar mas debil Liquidez en 0,34",worse
COMP_0449,2026-04,1,L1,L,-3.68752946227,-0.259278788852,8.89353295252,9 dias de colchon de caja,worse
COMP_0449,2026-04,2,L3,L,-1.9810677773,0.422048647388,3.66013460848,4 dias en negativo,better
COMP_0449,2026-04,3,L2,L,-1.91535857489,0.22614856454,0.378151876669,"caja minima 0,38 veces las salidas del mes",better
COMP_0449,2026-04,4,L4,L,-1.85792956664,0.115171897523,0.594136522314,"0,6 meses de runway",better
COMP_0449,2026-04,5,A1,A,0.985463841926,0.676821242122,0.540410264219,cobros +54 % frente a 12 meses,better
COMP_0449,2026-04,6,PENALTY,L,-4.87715826344,0.675481029603,0.352456834731,"pilar mas debil Liquidez en 0,35",better
COMP_0449,2026-05,1,L1,L,-3.81499446965,-0.127465007384,8.90648263535,9 dias de colchon de caja,worse
COMP_0449,2026-05,2,L4,L,-2.34252575031,-0.484596183674,0.402146848218,"0,4 meses de runway",worse
COMP_0449,2026-05,3,L2,L,-1.77541035022,0.13994822467,0.392804819615,"caja minima 0,39 veces las salidas del mes",better
COMP_0449,2026-05,4,L3,L,-1.39671827961,0.584349497686,3.45132705464,3 dias en negativo,better
COMP_0449,2026-05,5,A2,A,1.06199372799,0.079806012005,0.184987571114,"volatilidad de cobros 0,18",better
COMP_0449,2026-05,6,PENALTY,L,-4.7267613115,0.15039695194,0.35546477377,"pilar mas debil Liquidez en 0,36",better
COMP_0449,2026-06,1,L1,L,-3.59900767929,0.215986790355,10.9730229327,11 dias de colchon de caja,better
COMP_0449,2026-06,2,L4,L,-2.44354347701,-0.101017726698,0.366049847211,"0,4 meses de runway",worse
COMP_0449,2026-06,3,L2,L,-2.02780835384,-0.252398003623,0.229788127178,"caja minima 0,23 veces las salidas del mes",worse
COMP_0449,2026-06,4,L3,L,-1.73903479514,-0.342316515526,3.57364815619,4 dias en negativo,worse
COMP_0449,2026-06,5,D4,D,-0.975029637455,-0.468117054377,0.0212354600684,"comisiones e intereses 2,12 % de los pagos",worse
COMP_0449,2026-06,6,PENALTY,L,-5.36962022186,-0.642858910359,0.342607595563,"pilar mas debil Liquidez en 0,34",worse
COMP_0449,2026-07,1,L1,L,-3.16405476786,0.434952911436,14.2833063907,14 dias de colchon de caja,better
COMP_0449,2026-07,2,L2,L,-2.3250404741,-0.297232120262,0.162314543516,"caja minima 0,16 veces las salidas del mes",worse
COMP_0449,2026-07,3,D3,D,-2.00041542964,-1.03414281769,0.435598072861,servicio de deuda 44 % de los cobros,worse
COMP_0449,2026-07,4,L4,L,-1.90649786515,0.537045611857,0.572442682311,"0,6 meses de runway",better
COMP_0449,2026-07,5,L3,L,-1.52783620241,0.211198592727,3.49817985905,3 dias en negativo,better
COMP_0449,2026-07,6,PENALTY,L,-4.18242712754,1.18719309432,0.366351457449,"pilar mas debil Liquidez en 0,37",better
COMP_0449,2026-08,1,L1,L,-2.97936369454,0.184691073315,13.9513726079,14 dias de colchon de caja,better
COMP_0449,2026-08,2,L2,L,-2.52632050179,-0.201280027683,0.142520470545,"caja minima 0,14 veces las salidas del mes",worse
COMP_0449,2026-08,3,D3,D,-2.27295268564,-0.272537255991,0.47363973151,servicio de deuda 47 % de los cobros,worse
COMP_0449,2026-08,4,L3,L,-1.82137938285,-0.293543180445,3.6030726222,4 dias en negativo,worse
COMP_0449,2026-08,5,L4,L,-1.53568241269,0.370815452461,0.73807358441,"0,7 meses de runway",better
COMP_0449,2026-08,6,PENALTY,L,-4.10111148189,0.0813156456492,0.367977770362,"pilar mas debil Liquidez en 0,37",better
COMP_0450,2024-09,1,A1,A,2.06834705845,0,0.73927563266,cobros +74 % frente a 12 meses,neutral
COMP_0450,2024-09,2,A2,A,1.91080078684,0,0.0623624795313,"volatilidad de cobros 0,06",neutral
COMP_0450,2024-09,3,P1,P,1.77383368758,0,0.0912896142594,9 % de las facturas propias pagadas tarde,neutral
COMP_0450,2024-09,4,A3,A,1.55347972779,0,0.259949261944,flujo operativo neto +26 % de los cobros,neutral
COMP_0450,2024-09,5,L1,L,1.37865460291,0,47.7352739329,48 dias de colchon de caja,neutral
COMP_0450,2024-10,1,P1,P,2.26295065949,0.489116971905,0.0287913345161,3 % de las facturas propias pagadas tarde,better
COMP_0450,2024-10,2,A1,A,1.78841607032,-0.279930988136,0.609477232081,cobros +61 % frente a 12 meses,worse
COMP_0450,2024-10,3,A2,A,1.64007885009,-0.270721936753,0.107482970671,"volatilidad de cobros 0,11",worse
COMP_0450,2024-10,4,A3,A,1.40256703381,-0.15091269398,0.218297358405,flujo operativo neto +22 % de los cobros,worse
COMP_0450,2024-10,5,L1,L,1.33486228808,-0.0437923148328,46.5534653299,47 dias de colchon de caja,neutral
COMP_0450,2024-11,1,P1,P,1.74750340838,-0.515447251105,0.094654038824,9 % de las facturas propias pagadas tarde,worse
COMP_0450,2024-11,2,A2,A,1.52925039603,-0.110828454057,0.101691354735,"volatilidad de cobros 0,10",worse
COMP_0450,2024-11,3,A1,A,1.31931403155,-0.46910203877,0.456863199034,cobros +46 % frente a 12 meses,worse
COMP_0450,2024-11,4,L2,L,1.270671541,0.056182616086,2.15407649427,"caja minima 2,15 veces las salidas del mes",better
COMP_0450,2024-11,5,L1,L,1.2589015146,-0.0759607734743,45.0944415579,45 dias de colchon de caja,worse
COMP_0450,2024-12,1,D3,D,1.68542653464,0.681102779097,0,servicio de deuda 0 % de los cobros,better
COMP_0450,2024-12,2,A2,A,1.39538096921,-0.133869426823,0.121263027675,"volatilidad de cobros 0,12",worse
COMP_0450,2024-12,3,L2,L,1.36058831673,0.0899167757226,2.28200961966,"caja minima 2,28 veces las salidas del mes",better
COMP_0450,2024-12,4,L1,L,1.15412509828,-0.104776416321,43.2918393729,43 dias de colchon de caja,worse
COMP_0450,2024-12,5,D4,D,1.06053297345,0.346168060541,5.79832350454e-05,"comisiones e intereses 0,01 % de los pagos",better
COMP_0450,2025-01,1,L1,L,1.56284235439,0.40871725611,55.7355388353,56 dias de colchon de caja,better
COMP_0450,2025-01,2,D3,D,1.49574528773,-0.189681246912,0.0218133433948,servicio de deuda 2 % de los cobros,worse
COMP_0450,2025-01,3,P1,P,1.36034990265,0.545386226981,0.144123653446,14 % de las facturas propias pagadas tarde,better
COMP_0450,2025-01,4,L2,L,1.18418626745,-0.176402049276,1.8426505101,"caja minima 1,84 veces las salidas del mes",worse
COMP_0450,2025-01,5,P3,P,1.13996157166,0.179302774483,0.000304172901282,deuda comercial vencida 0 % de lo recibido,better
COMP_0450,2025-02,1,P1,P,2.48827414701,1.12792424436,0,0 % de las facturas propias pagadas tarde,better
COMP_0450,2025-02,2,L1,L,1.94075187086,0.37790951647,62.2859935128,62 dias de colchon de caja,better
COMP_0450,2025-02,3,P3,P,1.23853422154,0.0985726498812,0,deuda comercial vencida 0 % de lo recibido,better
COMP_0450,2025-02,4,L2,L,1.19422296613,0.0100366986792,2.03207264817,"caja minima 2,03 veces las salidas del mes",neutral
COMP_0450,2025-02,5,P2,P,1.18116221015,0.622827376492,3.76917994542,paga a proveedores 4 dias tarde,better
COMP_0450,2025-03,1,L1,L,2.24778521851,0.307033347649,79.6671618746,80 dias de colchon de caja,better
COMP_0450,2025-03,2,P1,P,1.82742027133,-0.660853875673,0.0844424396693,8 % de las facturas propias pagadas tarde,worse
COMP_0450,2025-03,3,L2,L,1.49259669081,0.298373724685,2.65184443383,"caja minima 2,65 veces las salidas del mes",better
COMP_0450,2025-03,4,L4,L,1.24022951163,0.376490089399,4.85811497529,"4,9 meses de runway",better
COMP_0450,2025-03,5,D4,D,1.23391159496,0.0642115397948,2.8050586822e-06,"comisiones e intereses 0,00 % de los pagos",better
COMP_0450,2025-04,1,L1,L,2.25872284506,0.0109376265555,59.7579131214,60 dias de colchon de caja,neutral
COMP_0450,2025-04,2,P1,P,1.73499892327,-0.0924213480668,0.0962518341445,10 % de las facturas propias pagadas tarde,worse
COMP_0450,2025-04,3,L2,L,1.53701022565,0.0444135348393,2.42009148956,"caja minima 2,42 veces las salidas del mes",neutral
COMP_0450,2025-04,4,L3,L,1.3180701791,0.163581776913,0.479124966135,0 dias en negativo,better
COMP_0450,2025-04,5,L4,L,1.2595847268,0.0193552151637,4.92934216709,"4,9 meses de runway",neutral
COMP_0450,2025-05,1,P1,P,2.35730966688,0.622310743613,0.0167343502384,2 % de las facturas propias pagadas tarde,better
COMP_0450,2025-05,2,L1,L,1.90736121241,-0.351361632652,50.1282488206,50 dias de colchon de caja,worse
COMP_0450,2025-05,3,D3,D,1.10832575936,0.757653785598,0.0663665891571,servicio de deuda 7 % de los cobros,better
COMP_0450,2025-05,4,L2,L,1.00248545001,-0.534524775638,1.37733465364,"caja minima 1,38 veces las salidas del mes",worse
COMP_0450,2025-05,5,P3,P,0.826658398186,0.147269017036,0.00547519388439,deuda comercial vencida 1 % de lo recibido,better
COMP_0450,2025-06,1,P1,P,1.99691308202,-0.360396584861,0.0627850249707,6 % de las facturas propias pagadas tarde,worse
COMP_0450,2025-06,2,L1,L,1.89373465556,-0.0136265568561,54.5015531028,55 dias de colchon de caja,neutral
COMP_0450,2025-06,3,L3,L,1.78983145657,1.01419340274,0.305516816025,0 dias en negativo,better
COMP_0450,2025-06,4,L4,L,1.55052435531,0.751631473731,6,"6,0 meses de runway",better
COMP_0450,2025-06,5,L2,L,1.29997155678,0.297486106764,2.43782455354,"caja minima 2,44 veces las salidas del mes",better
COMP_0450,2025-07,1,L3,L,2.62004019577,0.830208739198,0,0 dias en negativo,better
COMP_0450,2025-07,2,L1,L,2.0483375067,0.154602851145,58.8576363862,59 dias de colchon de caja,better
COMP_0450,2025-07,3,P1,P,1.69549079632,-0.301422285694,0.101300094809,10 % de las facturas propias pagadas tarde,worse
COMP_0450,2025-07,4,L2,L,1.69400913815,0.394037581374,3,"caja minima 3,00 veces las salidas del mes",better
COMP_0450,2025-07,5,L4,L,1.55052435531,0,6,"6,0 meses de runway",neutral
COMP_0450,2025-08,1,L3,L,2.62004019577,0,0,0 dias en negativo,neutral
COMP_0450,2025-08,2,L1,L,2.34626329599,0.297925789292,86.2448320823,86 dias de colchon de caja,better
COMP_0450,2025-08,3,L2,L,1.69079112423,-0.00321801392395,2.53748980523,"caja minima 2,54 veces las salidas del mes",neutral
COMP_0450,2025-08,4,P1,P,1.6189544567,-0.0765363396265,0.111079738206,11 % de las facturas propias pagadas tarde,worse
COMP_0450,2025-08,5,A1,A,1.55696548718,0.513450772301,0.739755356227,cobros +74 % frente a 12 meses,better
COMP_0450,2025-09,1,L1,L,2.31684615223,-0.0294171437611,59.9976699119,60 dias de colchon de caja,neutral
COMP_0450,2025-09,2,L2,L,1.77689913814,0.0861080139085,2.73488298364,"caja minima 2,73 veces las salidas del mes",better
COMP_0450,2025-09,3,A1,A,1.60283229297,0.0458668057841,0.641984449683,cobros +64 % frente a 12 meses,neutral
COMP_0450,2025-09,4,L4,L,1.55052435531,0,6,"6,0 meses de runway",neutral
COMP_0450,2025-09,5,L3,L,1.32178160368,-1.2982585921,0.477759161891,0 dias en negativo,worse
COMP_0450,2025-10,1,L1,L,1.94904184272,-0.367804309513,50.468792939,50 dias de colchon de caja,worse
COMP_0450,2025-10,2,L4,L,1.40912733002,-0.141397025284,5.47965894695,"5,5 meses de runway",worse
COMP_0450,2025-10,3,A1,A,1.28564069945,-0.317191593515,0.484275291348,cobros +48 % frente a 12 meses,worse
COMP_0450,2025-10,4,L2,L,1.10840638367,-0.668492754469,1.35537873606,"caja minima 1,36 veces las salidas del mes",worse
COMP_0450,2025-10,5,P1,P,1.01223933437,-0.0709308766065,0.188604448282,19 % de las facturas propias pagadas tarde,worse
COMP_0450,2025-11,1,L1,L,2.04881422603,0.0997723833125,58.1242231397,58 dias de colchon de caja,better
COMP_0450,2025-11,2,A1,A,1.55686259481,0.271221895361,0.68357315883,cobros +68 % frente a 12 meses,better
COMP_0450,2025-11,3,P1,P,1.30311180216,0.290872467798,0.15143741073,15 % de las facturas propias pagadas tarde,better
COMP_0450,2025-11,4,C3,C,1.25742510024,0.7206641731,0,cartera vencida 0 % de lo emitido,better
COMP_0450,2025-11,5,L4,L,1.23154045002,-0.177586880005,4.82613922853,"4,8 meses de runway",worse
COMP_0450,2025-12,1,C1,C,1.04017849198,-0.0830039193591,0.111023003436,11 % de las facturas de cliente cobradas tarde,worse
COMP_0450,2025-12,2,C3,C,0.912605555866,-0.344819544369,0.00378722422915,cartera vencida 0 % de lo emitido,worse
COMP_0450,2025-12,3,A1,A,0.762641774381,-0.794220820433,0.252428764591,cobros +25 % frente a 12 meses,worse
COMP_0450,2025-12,4,L1,L,0.732088422339,-1.31672580369,24.0347470574,24 dias de colchon de caja,worse
COMP_0450,2025-12,5,A5,A,-0.596947310993,-1.01277800709,0.447891985083,45 % de los cobros vienen del grupo,worse
COMP_0450,2026-01,1,C1,C,1.37022005838,0.330041566407,0.043547838748,4 % de las facturas de cliente cobradas tarde,better
COMP_0450,2026-01,2,C3,C,1.2415988788,0.328993322931,5.85722360169e-05,cartera vencida 0 % de lo emitido,better
COMP_0450,2026-01,3,P1,P,0.979781250331,1.13952504044,0.192751870131,19 % de las facturas propias pagadas tarde,better
COMP_0450,2026-01,4,P3,P,0.879509838823,0.721096389628,0.00385547267049,deuda comercial vencida 0 % de lo recibido,better
COMP_0450,2026-01,5,C5,C,0.855676684745,0.349280107659,41.6935655065,42 clientes efectivos,better
COMP_0450,2026-02,1,C1,C,1.54277442051,0.17255436213,0.00827005804586,1 % de las facturas de cliente cobradas tarde,better
COMP_0450,2026-02,2,L3,L,-1.25792592949,-0.753261074433,3.5694553788,4 dias en negativo,worse
COMP_0450,2026-02,3,C3,C,1.25742510024,0.0158262214378,0,cartera vencida 0 % de lo emitido,neutral
COMP_0450,2026-02,4,C5,C,0.879691121755,0.0240144370099,42.4556427232,42 clientes efectivos,neutral
COMP_0450,2026-02,5,P1,P,0.781099377565,-0.198681872765,0.218138998317,22 % de las facturas propias pagadas tarde,worse
COMP_0450,2026-03,1,L3,L,-1.75175777986,-0.493831850368,3.81176220671,4 dias en negativo,worse
COMP_0450,2026-03,2,C1,C,1.58322579139,0.0404513708765,0,0 % de las facturas de cliente cobradas tarde,neutral
COMP_0450,2026-03,3,C3,C,1.25742510024,0,0,cartera vencida 0 % de lo emitido,neutral
COMP_0450,2026-03,4,D3,D,1.06912667048,0.724582266052,0.0708744843786,servicio de deuda 7 % de los cobros,better
COMP_0450,2026-03,5,C5,C,0.959868440027,0.0801773182722,45,45 clientes efectivos,better
COMP_0450,2026-04,1,L3,L,-2.17115498698,-0.419397207113,9.01754643633,9 dias en negativo,worse
COMP_0450,2026-04,2,C1,C,1.1113973696,-0.47182842179,0.0964626995661,10 % de las facturas de cliente cobradas tarde,worse
COMP_0450,2026-04,3,C3,C,0.915346793407,-0.342078306829,0.0036990767358,cartera vencida 0 % de lo emitido,worse
COMP_0450,2026-04,4,C5,C,0.860196413887,-0.0996720261397,41.8369951694,42 clientes efectivos,worse
COMP_0450,2026-04,5,C4,C,0.756520338235,0.0665967670957,1.07253218707,cobra el 107 % de lo emitido,better
COMP_0450,2026-05,1,L3,L,-1.23694761984,0.934207367136,3.55916202153,4 dias en negativo,better
COMP_0450,2026-05,2,C1,C,0.814106727909,-0.29729064169,0.157242119645,16 % de las facturas de cliente cobradas tarde,worse
COMP_0450,2026-05,3,C3,C,0.783680358874,-0.131666434533,0.00793295504476,cartera vencida 1 % de lo emitido,worse
COMP_0450,2026-05,4,A1,A,0.736499658043,0.258306910336,0.490386005441,cobros +49 % frente a 12 meses,better
COMP_0450,2026-05,5,C4,C,0.664605037461,-0.0919153007737,1.02133370281,cobra el 102 % de lo emitido,worse
COMP_0450,2026-06,1,A1,A,1.21752554991,0.481025891864,0.653542216888,cobros +65 % frente a 12 meses,better
COMP_0450,2026-06,2,A3,A,0.897536147159,0.712462948362,0.26774893469,flujo operativo neto +27 % de los cobros,better
COMP_0450,2026-06,3,D3,D,0.665114599406,0.00989873905592,0.117335872552,servicio de deuda 12 % de los cobros,neutral
COMP_0450,2026-06,4,D4,D,0.651143251558,0.536756068871,0.000999493320494,"comisiones e intereses 0,10 % de los pagos",better
COMP_0450,2026-06,5,C4,C,0.529111304216,-0.135493733245,0.984723393375,cobra el 98 % de lo emitido,worse
COMP_0450,2026-07,1,A1,A,1.49719382878,0.279668278873,0.671697761666,cobros +67 % frente a 12 meses,better
COMP_0450,2026-07,2,A3,A,1.24837054979,0.350834402634,0.266259342943,flujo operativo neto +27 % de los cobros,better
COMP_0450,2026-07,3,D3,D,1.02759582236,0.362481222957,0.0756505319123,servicio de deuda 8 % de los cobros,better
COMP_0450,2026-07,4,D4,D,0.814855945695,0.163712694137,0.000446986367796,"comisiones e intereses 0,04 % de los pagos",better
COMP_0450,2026-07,5,A2,A,0.750427125491,0.249500619486,0.158005610214,"volatilidad de cobros 0,16",better
COMP_0450,2026-08,1,D3,D,1.53288170014,0.505285877774,0.0175426559684,servicio de deuda 2 % de los cobros,better
COMP_0450,2026-08,2,A1,A,1.51426788208,0.0170740533047,0.614776364928,cobros +61 % frente a 12 meses,neutral
COMP_0450,2026-08,3,L1,L,1.25025463058,0.730551507312,55.8603053116,56 dias de colchon de caja,better
COMP_0450,2026-08,4,P1,P,-1.08944598064,-1.49743586954,0.457153127422,46 % de las facturas propias pagadas tarde,worse
COMP_0450,2026-08,5,A3,A,1.0075534226,-0.240817127192,0.151378668274,flujo operativo neto +15 % de los cobros,worse
COMP_0451,2024-09,1,A2,A,-3.52052674974,0,1.0055919055,"volatilidad de cobros 1,01",neutral
COMP_0451,2024-09,2,L3,L,-3.47888875336,0,3.84282857692,4 dias en negativo,neutral
COMP_0451,2024-09,3,A1,A,-2.72207088467,0,-0.0695116435812,cobros -7 % frente a 12 meses,neutral
COMP_0451,2024-09,4,L1,L,-2.44818491999,0,19.2198758118,19 dias de colchon de caja,neutral
COMP_0451,2024-09,5,L2,L,-1.95182980802,0,0.466822870814,"caja minima 0,47 veces las salidas del mes",neutral
COMP_0451,2024-09,6,PENALTY,A,-4.7170613029,0,0.355658773942,"pilar mas debil Actividad y estabilidad en 0,36",neutral
COMP_0451,2024-10,1,L3,L,-3.90789761887,-0.429008865515,3.95265484649,4 dias en negativo,worse
COMP_0451,2024-10,2,A1,A,-3.45666433614,-0.734593451479,-0.247224491363,cobros -25 % frente a 12 meses,worse
COMP_0451,2024-10,3,A2,A,-3.40401467546,0.116512074277,0.953223742169,"volatilidad de cobros 0,95",better
COMP_0451,2024-10,4,A4,A,-2.10676977744,-0.222635056589,0.559923496873,"actividad 0,56 veces la media de 12 meses",worse
COMP_0451,2024-10,5,L1,L,-2.06086980433,0.387315115665,22.0292014507,22 dias de colchon de caja,better
COMP_0451,2024-10,6,PENALTY,A,-6.1804788454,-1.46341754249,0.326390423092,"pilar mas debil Actividad y estabilidad en 0,33",worse
COMP_0451,2024-11,1,L3,L,-4.28448339905,-0.376585780179,9.04906080622,9 dias en negativo,worse
COMP_0451,2024-11,2,A2,A,-3.07435140375,0.329663271713,0.836516235392,"volatilidad de cobros 0,84",better
COMP_0451,2024-11,3,A1,A,-3.03668175067,0.419982585478,-0.0567658803933,cobros -6 % frente a 12 meses,better
COMP_0451,2024-11,4,L1,L,-2.92146606323,-0.8605962589,14.3823471,14 dias de colchon de caja,worse
COMP_0451,2024-11,5,L2,L,-2.60893552348,-0.613578924762,0.223252950707,"caja minima 0,22 veces las salidas del mes",worse
COMP_0451,2024-11,6,PENALTY,L,-4.00269751438,2.17778133102,0.369946049712,"pilar mas debil Liquidez en 0,37",better
COMP_0451,2024-12,1,A2,A,-3.59805010545,-0.5236987017,1.14738305463,"volatilidad de cobros 1,15",worse
COMP_0451,2024-12,2,L3,L,-3.30345387371,0.981029525348,3.79791724773,4 dias en negativo,better
COMP_0451,2024-12,3,A1,A,-3.30293161123,-0.266249860566,-0.171978140201,cobros -17 % frente a 12 meses,worse
COMP_0451,2024-12,4,L1,L,-2.85618291696,0.0652831462696,17.9769632866,18 dias de colchon de caja,better
COMP_0451,2024-12,5,L2,L,-2.61188747025,-0.00295194676956,0.327959746872,"caja minima 0,33 veces las salidas del mes",neutral
COMP_0451,2024-12,6,PENALTY,A,-3.92083314039,0.0818643739941,0.371583337192,"pilar mas debil Actividad y estabilidad en 0,37",better
COMP_0451,2025-01,1,A2,A,-3.86081994897,-0.262769843524,1.14782426808,"volatilidad de cobros 1,15",worse
COMP_0451,2025-01,2,A1,A,-3.4807380458,-0.177806434572,-0.182787489718,cobros -18 % frente a 12 meses,worse
COMP_0451,2025-01,3,L3,L,-2.86715592477,0.436297948936,3.6862249728,4 dias en negativo,better
COMP_0451,2025-01,4,L2,L,-2.35796053047,0.253926939783,0.432279282324,"caja minima 0,43 veces las salidas del mes",better
COMP_0451,2025-01,5,L4,L,-2.16406635144,0.0625685186594,0.731510496283,"0,7 meses de runway",better
COMP_0451,2025-01,6,PENALTY,A,-5.66236955705,-1.74153641666,0.336752608859,"pilar mas debil Actividad y estabilidad en 0,34",worse
COMP_0451,2025-02,1,L3,L,-4.56269326601,-1.69553734124,9.12028253216,9 dias en negativo,worse
COMP_0451,2025-02,2,A1,A,-3.50395613644,-0.0232180906398,-0.16689694388,cobros -17 % frente a 12 meses,neutral
COMP_0451,2025-02,3,A2,A,-3.47524225758,0.38557769139,0.908855314214,"volatilidad de cobros 0,91",better
COMP_0451,2025-02,4,L4,L,-2.49461695311,-0.330550601666,0.62573430375,"0,6 meses de runway",worse
COMP_0451,2025-02,5,L2,L,-2.40663873001,-0.0486781995435,0.359116473853,"caja minima 0,36 veces las salidas del mes",neutral
COMP_0451,2025-02,6,PENALTY,D,-6.69042774031,-1.02805818326,0.316191445194,"pilar mas debil Deuda y coste de financiacion en 0,32",worse
