company_id,month,month_index,months_hist,warmup,branch,pillar_L,pillar_P,pillar_C,pillar_D,pillar_A,weight_L,weight_P,weight_C,weight_D,weight_A,level,penalty,cap_code,cap,score,band,delta_1m,delta_3m,delta_6m,slope_3m,slope_6m,z_own,breadth,run,p_change,level_shift,regime,outlook_3m,outlook_6m,outlook_low,outlook_high,outlook_label,confidence,strength_flags,base
COMP_0796,2025-04,8,24,False,no_debt,0.686290797505,0.716219599777,0.870947971686,0.815824539639,0.847383653938,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,77.1688707898,0,,100,77.1688707898,healthy,-1.08013335547,-5.03245265018,-0.526706612169,-1.76652596503,-0.500136190067,-1.03221677027,2.5,-2,0.185939466127,,stable,72.2779605376,71.0026132529,61.5965726407,80.4086538652,negative,0.530444444444,,61.3944967706
COMP_0796,2025-05,9,24,False,no_debt,0.715622763562,0.783962041964,0.924200408829,0.876267567068,0.873246070416,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,81.3776610317,0,,100,81.3776610317,solid,4.20879024185,0.675738311789,5.56764475467,1.56432844319,-0.500136190067,0.908135138216,67.5,1,0.0970009562663,-1.9766635724,stable,82.7102581183,81.4349108336,72.0288702213,90.8409514459,watch,0.530444444444,GROWTH_NO_DSO,61.3944967706
COMP_0796,2025-06,10,24,False,no_debt,0.704201240376,0.747121852665,0.91306648255,0.866869643361,0.873744608178,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,80.0257070408,0,,100,80.0257070408,solid,-1.35195399092,1.77670289546,0.27629432526,1.42841812547,-0.435123279849,0.110517730104,75,2,0.00465236116419,1.02649861036,stable,79.330655906,78.2210915424,68.8150509301,87.6271321547,watch,0.530444444444,GROWTH_NO_DSO,61.3944967706
COMP_0796,2025-07,11,24,False,no_debt,0.705154551893,0.742864498858,0.918876955839,0.87604042489,0.876223559086,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,80.1823653205,0,,100,80.1823653205,solid,0.156658279737,3.01349453067,-2.01895811951,-0.597647855589,0.156658279737,0.117922176947,90,3,0,1.1831568901,stable,81.2891769493,81.6886555626,72.2826149503,91.0946961749,watch,0.530444444444,GROWTH_NO_DSO,61.3944967706
COMP_0796,2025-08,12,24,False,no_debt,0.668594236799,0.687188305565,0.868459983489,0.808321902519,0.843555843311,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,75.8416200293,0,,100,75.8416200293,healthy,-4.34074529121,-5.53604100239,-4.8603026906,-2.09204350574,-0.331812690134,-1.67363480459,5,-1,0.254282697109,-0.199960676933,stable,69.5029332795,68.6568109197,59.2507703074,78.062851532,negative,0.682,,61.3944967706
COMP_0796,2025-09,13,24,False,no_debt,0.678365470015,0.695710021244,0.878908339419,0.836688008183,0.840166110984,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,76.5722673638,0,,100,76.5722673638,healthy,0.73064733451,-3.45343967696,-1.6767367815,-1.80504897835,-0.597647855589,-1.32611700573,2.5,-2,0.393431705457,-3.79154751652,stable,71.5041737149,69.9801716832,60.5741310709,79.3862122955,negative,0.682,,61.3944967706
COMP_0796,2025-10,14,24,False,no_debt,0.70093114389,0.735806447291,0.921124150914,0.889150379422,0.858089423931,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,79.5742677722,0,,100,79.5742677722,healthy,3.00200040839,-0.608097548306,2.40539698236,1.86632387145,-0.597647855589,0.2195677957,45,-3,0.273884367668,-3.53176881683,stable,79.195883757,77.6718817252,68.2658411129,87.0779223375,stable,0.682,GROWTH_NO_DSO,61.3944967706
COMP_0796,2025-11,15,24,False,no_debt,0.680805639391,0.70275690747,0.899583263312,0.858509993644,0.853344610652,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,77.597082031,0,,100,77.597082031,healthy,-1.9771857412,1.75546200171,-3.78057900068,0.512407333598,-0.202699182769,-0.82590328514,70,1,0.330699287908,-1.54027356203,stable,75.5175812015,75.0006982855,65.5946576732,84.4067388977,negative,0.682,GROWTH_NO_DSO,61.3944967706
COMP_0796,2025-12,16,24,False,no_debt,0.697097408743,0.751929489767,0.91786597315,0.880554331115,0.865541560511,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,79.8432435605,0,,100,79.8432435605,healthy,2.24616152953,3.27097619672,-0.182463480239,0.134487894165,0.512407333598,0.0725613266703,90,2,0.227699451563,0.976978856897,stable,82.1662859278,83.4729246284,74.0668840161,92.8789652407,positive,0.682,GROWTH_NO_DSO,61.3944967706
COMP_0796,2026-01,17,24,False,no_debt,0.510591322671,0.740555859222,0.942089110058,0.887786206632,0.869555907977,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,74.0673447667,0,,100,74.0673447667,healthy,-5.77589879378,-5.50692300545,-6.11502055376,-1.76486863213,0.512407333598,-2.25656435985,47.5,-1,0.502182922273,-2.20290537548,stable,77.0211440969,78.3277827976,68.9217421853,87.7338234099,positive,0.682,GROWTH_NO_DSO,61.3944967706
COMP_0796,2026-02,18,24,False,no_debt,0.669463850968,0.753170890046,0.92334725326,0.886969344366,0.879498251739,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,79.4174792361,0,,100,79.4174792361,healthy,5.35013446936,1.82039720511,3.57585920682,-0.212882162208,0.134487894165,0.202337310944,80,1,0.406630668714,0.831804334512,stable,82.4249015507,82.7678456808,73.3618050686,92.1738862931,positive,0.757777777778,GROWTH_NO_DSO,61.3944967706
COMP_0796,2026-03,19,24,False,no_debt,0.705359218627,0.741164315324,0.918254944639,0.886042475333,0.880283339934,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,80.2779920102,0,,100,80.2779920102,solid,0.860512774108,0.434748449691,3.70572464641,3.10532362174,0.140744847604,0.577900127804,55,2,0.223115216619,0.831804334512,stable,82.5870815171,82.9459808784,73.5399402662,92.3520214907,watch,0.757777777778,GROWTH_NO_DSO,61.3944967706
COMP_0796,2026-04,20,24,False,no_debt,0.687924886719,0.725660610905,0.903469686744,0.865316214017,0.872520332335,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,78.8390734086,0,,100,78.8390734086,healthy,-1.43891860164,4.77172864184,-0.735194363613,-0.289202913764,0.248398275516,-0.262720038228,40,3,0.175636110516,2.33280453871,blip,79.2556394684,79.8890550709,70.4830144587,89.2950956832,stable,0.757777777778,,61.3944967706
COMP_0796,2026-05,21,24,False,no_debt,0.656056553514,0.700939225486,0.879824108683,0.829094005746,0.848009647278,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,76.1118557732,0,,100,76.1118557732,healthy,-2.72721763541,-3.30562346293,-1.48522625782,-2.08306811852,-0.251042537986,-1.35360709239,10,-1,0.334052876809,0.331792775027,blip,72.0891252066,71.4489667348,62.0429261225,80.8550073471,negative,0.757777777778,,61.3944967706
COMP_0796,2026-06,22,24,False,no_debt,0.665138228603,0.722058548871,0.906362358614,0.861379875348,0.853703528816,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,77.6162382978,0,,100,77.6162382978,healthy,1.50438252465,-2.66175371239,-2.2270052627,-0.611417555378,-0.289202913764,-0.604815209808,25,-2,0.351276574949,-1.87963520633,stable,76.2770271284,75.5395596983,66.1335190861,84.9456003106,negative,0.757777777778,GROWTH_NO_DSO,61.3944967706
COMP_0796,2026-07,23,24,False,no_debt,0.661416793712,0.702632954071,0.897866875977,0.857507616015,0.85108713794,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,76.864062074,0,,100,76.864062074,healthy,-0.752176223813,-1.97501133457,2.79671730727,0.376103150418,-0.658337111523,-0.545437511676,30,-3,0.358603973364,-2.26421424833,stable,73.7089355732,72.0301759388,62.6241353265,81.4362165511,negative,0.757777777778,GROWTH_NO_DSO,61.3944967706
COMP_0796,2026-08,24,24,False,no_debt,0.665636652355,0.7112057808,0.891156176017,0.867804756761,0.849232655547,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,77.0373994531,0,,100,77.0373994531,healthy,0.173337379117,0.925543679953,-2.38007978298,-0.289419422348,-0.648118511418,-0.227704284514,60,1,0.313421187972,-2.09087686922,stable,73.9210239883,72.2683217842,62.8622811719,81.6743623965,negative,0.757777777778,GROWTH_NO_DSO,61.3944967706
COMP_0797,2025-09,1,12,True,no_debt,0.533265008007,0.715370246679,0.541256571375,0.407506612405,0.72496458761,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,59.8990538658,2.12466937975,,100,59.8990538658,watch,,,,0,0,,,0,0,,warmup,59.8990538658,59.8990538658,50.4930132535,69.3050944781,stable,0.332,GROWTH_NO_DSO,62.806785959
COMP_0797,2025-10,2,12,True,no_debt,0.544007366619,0.726911271745,0.553226155425,0.40484011726,0.730699252076,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,60.7122556522,2.25799413699,,100,60.7122556522,healthy,0.81320178644,,,0,0,,,0,0,,warmup,60.7122556522,60.7122556522,51.3062150399,70.1182962645,watch,0.332,GROWTH_NO_DSO,62.806785959
COMP_0797,2025-11,3,12,True,no_debt,0.55054793661,0.656798758589,0.569357210929,0.427296504172,0.743571023326,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,61.0254778953,1.13517479142,,100,61.0254778953,healthy,0.313222243111,,,0.563212014776,0.563212014776,,,0,0,,warmup,62.461668533,63.8978591707,54.4918185584,73.303899783,watch,0.332,GROWTH_NO_DSO,62.806785959
COMP_0797,2025-12,4,12,False,no_debt,0.549363918456,0.680127468966,0.556818703193,0.429466582249,0.748061460925,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,61.5499036352,1.02667088754,,100,61.5499036352,healthy,0.524425739851,1.6508497694,,0.418823991481,0.537354498159,,76.0869565217,1,0,,stable,65.5858471832,66.9561011535,57.5500605412,76.3621417657,watch,0.332,GROWTH_NO_DSO,62.806785959
COMP_0797,2026-01,5,12,False,no_debt,0.552929053312,0.685326460859,0.551832122593,0.411462879355,0.748692924383,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,60.7424024191,1.92685603225,,100,60.7424024191,healthy,-0.807501216113,0.0301467668486,,-0.141537738131,0.366023117296,,56.5217391304,2,0,,stable,61.4263929632,62.3597519123,52.9537113,71.7657925246,watch,0.332,GROWTH_NO_DSO,62.806785959
COMP_0797,2026-02,6,12,False,no_debt,0.573606174086,0.722132522357,0.576377152745,0.440789303211,0.764256967922,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,64.643042701,0.460534839429,,100,64.643042701,healthy,3.9006402819,3.61756480564,,1.5465695329,0.550283256467,,69.5652173913,3,0,,stable,73.4937747375,74.8969970415,65.4909564292,84.3030376537,positive,0.581,GROWTH_NO_DSO,62.806785959
COMP_0797,2026-03,7,12,False,no_debt,0.585650654453,0.71043809941,0.578114142767,0.446791967131,0.771433347789,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,65.2501807037,0.160401643473,,100,65.2501807037,healthy,0.607138002758,3.70027706855,5.35112683795,2.25388914233,0.907585010302,1.74649621861,78.2608695652,4,0.267743234988,,stable,72.7035252336,75.0178670099,65.6118263976,84.4239076222,positive,0.581,GROWTH_NO_DSO,62.806785959
COMP_0797,2026-04,8,12,False,no_debt,0.582482420274,0.69535612504,0.560278197745,0.443050948857,0.763035157477,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,64.0660558404,0.347452557156,,100,64.0660558404,healthy,-1.18412486336,3.3236534213,3.35380018815,-0.2884934303,0.629038051298,1.21623117802,65.2173913043,5,0.387791182228,,stable,66.9806929805,68.5847400113,59.178699399,77.9907806236,watch,0.581,GROWTH_NO_DSO,62.806785959
COMP_0797,2026-05,9,12,False,no_debt,0.55365251169,0.697055603586,0.529113062175,0.405325591438,0.740529402152,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,60.1104791068,2.23372042812,,100,60.1104791068,healthy,-3.9555767336,-4.53256359421,-0.914998788563,-2.56985079848,-0.157980828075,-0.470884663396,17.3913043478,-1,0.219609374948,3.18211568317,stable,53.9810633031,53.5782121916,44.1721715793,62.9842528038,negative,0.581,,62.806785959
COMP_0797,2026-06,10,12,False,no_debt,0.522632877844,0.65417149221,0.495243979191,0.374967020695,0.702238702898,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,54.9803830808,3.75164896527,,100,54.9803830808,watch,-5.13009602599,-10.269797623,-6.5695205544,-4.5428363798,-1.18412486336,-2.41803792582,6.52173913043,-2,0.38091300901,-1.17721165849,stable,41.1305409462,38.1110225447,28.7049819324,47.517063157,negative,0.581,,62.806785959
COMP_0797,2026-07,11,12,False,no_debt,0.522571252252,0.678600707531,0.518262702827,0.384974704716,0.704634876804,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,56.5774793918,3.25126476422,,100,56.5774793918,watch,1.59709631106,-7.48857644853,-4.16492302723,-1.76649985746,-2.16817532797,-1.72258430614,6.52173913043,-3,0.54395124576,-6.23050034594,stable,46.1787215316,40.6498744452,31.2438338329,50.0559150575,negative,0.581,,62.806785959
COMP_0797,2026-08,12,12,False,no_debt,0.521526507607,0.69181181733,0.524739851425,0.393144468851,0.710149831084,0.301204819277,0.240963855422,0.180722891566,0.0361445783133,0.240963855422,57.5523160165,2.84277655747,,100,57.5523160165,watch,0.974836624652,-2.55816309028,-7.09072668448,1.28596646786,-1.76649985746,-1.27603456103,30.4347826087,-4,0.624375084349,-6.23050034594,deteriorating,50.038224303,45.5336496665,36.1276090542,54.9396902788,negative,0.747,GROWTH_NO_DSO,62.806785959
COMP_0798,2024-09,1,24,True,full,0.95,0.816970919326,1,0.89724909117,0.734029479727,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,87.6092045775,0,,100,87.6092045775,solid,,,,0,0,,,0,0,,warmup,87.6092045775,87.6092045775,78.2031639652,97.0152451897,watch,0.38,GROWTH_NO_DSO,64.6202089957
COMP_0798,2024-10,2,24,True,full,0.95,0.839792964331,1,0.924983322827,0.751010517189,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,88.8850731293,0,,100,88.8850731293,solid,1.27586855181,,,0,0,,,0,0,,warmup,88.8850731293,88.8850731293,79.479032517,98.2911137416,watch,0.38,GROWTH_NO_DSO,64.6202089957
COMP_0798,2024-11,3,24,True,full,0.95,0.785704776042,1,0.882742714954,0.721997607939,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,86.4686193726,0,,100,86.4686193726,solid,-2.41645375671,,,-0.570292602451,-0.570292602451,,,0,0,,warmup,85.0143732363,83.5601271001,74.1540864878,92.9661677123,negative,0.38,GROWTH_NO_DSO,64.6202089957
COMP_0798,2024-12,4,24,False,full,0.95,0.761363413474,1,0.867420007672,0.693913393892,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,85.1229855394,0,,100,85.1229855394,solid,-1.34563383318,-2.48621903808,,-1.88104379494,-1.08718675627,,24.0740740741,-1,0,,stable,76.2256030683,73.4532768398,64.0472362276,82.8593174521,negative,0.38,GROWTH_NO_DSO,64.6202089957
COMP_0798,2025-01,5,24,False,full,0.95,0.81762443275,1,0.915685341927,0.725566882962,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,87.7359015191,0,,100,87.7359015191,solid,2.61291597972,-1.14917161017,,0.63364107327,-0.476674902921,,37.037037037,-2,0,,stable,87.4933292747,86.2778082722,76.87176766,95.6838488845,watch,0.38,GROWTH_NO_DSO,64.6202089957
COMP_0798,2025-02,6,24,False,full,0.942483256288,0.69693279963,0.997906648719,0.823999077414,0.663041064322,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,82.2001521876,0,,100,82.2001521876,solid,-5.53574933148,-4.26846718494,,-1.46141667588,-1.08181047797,,22.2222222222,-3,0,,stable,71.1268513906,68.3682346717,58.9621940595,77.774275284,negative,0.665,GROWTH_NO_DSO,64.6202089957
COMP_0798,2025-03,7,24,False,full,0.946241628144,0.805032826373,1,0.903608684202,0.706828908479,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,86.7867428039,0,,100,86.7867428039,solid,4.58659061624,1.66375726448,-0.822461773602,-0.47457935762,-0.47457935762,-0.10086766846,68.5185185185,1,0,,stable,86.140416631,84.9302392691,75.5241986568,94.3362798814,watch,0.665,GROWTH_NO_DSO|DELEVERAGING,64.6202089957
COMP_0798,2025-04,8,24,False,full,0.948120814072,0.807544107885,1,0.918660783788,0.727460678691,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,87.561081937,0,,100,87.561081937,solid,0.774339133146,-0.174819582093,-1.32399119227,2.68046487469,0.218492512889,0.309735653258,46.2962962963,-1,0,,stable,89.5427537738,90.0999096817,80.6938690694,99.505950294,positive,0.665,GROWTH_NO_DSO,64.6202089957
COMP_0798,2025-05,9,24,False,full,0.949060407036,0.779887913709,1,0.894647072094,0.712424806658,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,86.3078638575,0,,100,86.3078638575,solid,-1.25321807947,4.10771166991,-0.160755515023,-0.239439473162,0.236975663631,-0.346419405159,77.7777777778,1,0,-0.25216917115,stable,86.8162489843,87.4205369266,78.0144963143,96.8265775389,watch,0.665,GROWTH_NO_DSO|DELEVERAGING,64.6202089957
COMP_0798,2025-06,10,24,False,full,0.949530203518,0.807657134912,1,0.910887410579,0.727126292436,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,87.4707734669,0,,100,87.4707734669,solid,1.1629096094,0.684030663074,2.34778792755,-0.0451542350363,-0.0451542350363,0.273612265229,53.7037037037,2,0,0.843092378724,stable,88.5177945356,88.4026512362,78.996610624,97.8086918485,watch,0.665,GROWTH_NO_DSO|DELEVERAGING,64.6202089957
COMP_0798,2025-07,11,24,False,full,0.949765101759,0.860456788442,1,0.958345975877,0.775032343906,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,90.3464208727,0,,100,90.3464208727,solid,2.87564740578,2.78533893571,2.61051935362,2.01927850759,1.1629096094,1.28706509493,74.0740740741,3,0.178617410433,0.843092378724,stable,97.0116807668,99.9771002707,90.5710596584,100,positive,0.665,GROWTH_NO_DSO|DELEVERAGING,64.6202089957
COMP_0798,2025-08,12,24,False,full,0.94988255088,0.842862598833,1,0.938354185721,0.772739428516,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,89.6151758998,0,,100,89.6151758998,solid,-0.731244972961,3.30731204222,7.41502371213,1.07220121641,0.774339133146,0.857760973128,74.0740740741,4,0.248892516546,3.06787256906,stable,94.1316268437,96.1061916333,86.700151021,100,positive,0.855,GROWTH_NO_DSO|DELEVERAGING,64.6202089957
COMP_0798,2025-09,13,24,False,full,0.94994127544,0.856579999834,1,0.953934929212,0.784324475194,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,90.3954161313,0,,100,90.3954161313,solid,0.780240231556,2.92464266438,3.60867332745,0.0244976292975,0.928446311903,1.15179537174,74.0740740741,5,0.361833054592,3.21766273732,stable,95.5964693849,97.9640074803,88.557966868,100,positive,0.855,GROWTH_NO_DSO|DELEVERAGING,64.6202089957
COMP_0798,2025-10,14,24,False,full,0.94997063772,0.902306084883,1,0.980716366652,0.82373597709,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,92.611423876,0,,100,92.611423876,solid,2.21600774473,2.26500300332,5.05034193903,1.49812398814,1.10243734741,2.03819846963,72.2222222222,6,0.565563277309,3.26665799591,stable,99.6873961906,100,93.0925708142,100,positive,0.855,GROWTH_NO_DSO|DELEVERAGING,64.6202089957
COMP_0798,2025-11,15,24,False,full,0.94998531886,0.814119606893,1,0.896948438146,0.767013607872,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,88.2384461463,0,,100,88.2384461463,solid,-4.37297772973,-1.37672975344,1.93058228878,-1.0784849925,0.755001001108,0.289007377738,33.3333333333,-1,0.542032391785,2.87948842934,stable,90.89013923,92.8153917828,83.4093511705,100,positive,0.855,GROWTH_NO_DSO,64.6202089957
COMP_0798,2025-12,16,24,False,full,0.94999265943,0.789046988714,1,0.874828526204,0.722246155833,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,86.4190602839,0,,100,86.4190602839,solid,-1.81938586236,-3.97635584736,-1.05171318298,-3.09618179604,-0.731244972961,-0.49177257764,25.9259259259,-2,0.413166225558,-0.349682772065,stable,83.8325601,81.967885419,72.5618448067,91.3739260313,negative,0.855,GROWTH_NO_DSO,64.6202089957
COMP_0798,2026-01,17,24,False,full,0.949996329715,0.755119954054,1,0.846601301055,0.678539571658,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,84.3390718663,0,,100,84.3390718663,solid,-2.07998841769,-8.27235200978,-6.00734900645,-1.94968714003,-1.32545194912,-1.32376794472,24.0740740741,-3,0.186119708781,-3.56173810228,stable,77.8462910081,74.4663885378,65.0603479256,83.8724291501,negative,0.855,GROWTH_NO_DSO,64.6202089957
COMP_0798,2026-02,18,24,False,full,0.949640124024,0.756548015161,1,0.855313918244,0.65952058262,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,84.0969303472,0,,100,84.0969303472,solid,-0.24214151902,-4.14151579907,-5.51824555251,-1.16106496835,-1.51408606626,-1.36759894189,24.0740740741,-4,0.344817673918,-5.64172651997,stable,76.9947379665,73.1338184975,63.7277778852,82.5398591098,negative,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0798,2026-03,19,24,False,full,0.9459709412,0.717914604798,0.999059054906,0.827643663624,0.634154114105,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,82.2012512484,0,,100,82.2012512484,solid,-1.89567909882,-4.21780903553,-8.19416488288,-1.06891030892,-1.89567909882,-2.12587058142,24.0740740741,-5,0.563649459638,-5.88386803899,deteriorating,72.4001374854,67.5661557834,58.1601151711,76.9721963957,negative,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0798,2026-04,20,24,False,full,0.9479854706,0.743844919114,1,0.841957332343,0.641758664704,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,83.2011246595,0,,100,83.2011246595,solid,0.999873411064,-1.13794720677,-9.41029921655,-0.447902843876,-1.16106496835,-1.18070891089,40.7407407407,-6,0.631931639093,-5.72568636354,deteriorating,76.9161638902,73.9554482209,64.5494076086,83.3614888331,negative,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0798,2026-05,21,24,False,full,0.937006959312,0.683939713986,0.9863802177,0.7936495951,0.608966894436,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,79.982898256,0,,100,79.982898256,healthy,-3.21822640346,-4.11403209121,-8.25554789028,-1.1091764962,-1.1091764962,-1.70192398341,18.5185185185,-7,0.727459374226,-5.12750196671,deteriorating,71.5981891479,68.7697890826,59.3637484703,78.1758296949,negative,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0798,2026-06,22,24,False,full,0.934366198774,0.691679381054,0.98202513806,0.798776188413,0.597108055524,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,79.8388669453,0,,100,79.8388669453,healthy,-0.144031310772,-2.36238430316,-6.58019333869,-1.68112885711,-1.06451585049,-1.53387383972,18.5185185185,-8,0.789535029474,-5.39616781907,deteriorating,72.2988890626,69.5843736438,60.1783330315,78.9904142561,negative,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0798,2026-07,23,24,False,full,0.928343153586,0.684167416429,0.98178933357,0.791315797022,0.582728356559,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,79.0979697456,0,,100,79.0979697456,healthy,-0.740897199708,-4.10315491394,-5.24110212071,-0.44246425524,-0.999792120338,-1.14286066636,18.5185185185,-9,0.820781799284,-4.37913416149,deteriorating,69.0296387184,66.4801688116,57.0741281993,75.8862094239,negative,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0798,2026-08,24,24,False,full,0.931740346261,0.692694981405,0.989522455989,0.805286917592,0.587546493603,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,79.8110302741,0,,100,79.8110302741,healthy,0.713060528558,-0.171867981923,-4.28590007313,-0.0139183355752,-0.740897199708,-0.720112376163,48.1481481481,-10,0.83037740023,-3.83799722925,deteriorating,74.3566674307,72.4673795715,63.0613389592,81.8734201838,negative,0.95,GROWTH_NO_DSO|DELEVERAGING,64.6202089957
COMP_0799,2025-11,1,10,True,no_debt,0.665046871671,0.623593695369,0.710628478365,0.804843496578,0.892961424601,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,72.486824329,0,,100,72.486824329,healthy,,,,0,0,,,0,0,,warmup,72.486824329,72.486824329,63.0807837167,81.8928649413,stable,0.303111111111,GROWTH_NO_DSO,61.3944967706
COMP_0799,2025-12,2,10,True,no_debt,0.687221856191,0.672646891105,0.735721850131,0.834020820368,0.905611204135,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,75.0983947979,0,,100,75.0983947979,healthy,2.61157046885,,,0,0,,,0,0,,warmup,75.0983947979,75.0983947979,65.6923541856,84.5044354101,stable,0.303111111111,GROWTH_NO_DSO,61.3944967706
COMP_0799,2026-01,3,10,True,no_debt,0.665894817458,0.624857126935,0.693987331269,0.787756258573,0.897516586695,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,72.2496200349,0,,100,72.2496200349,healthy,-2.84877476294,,,-0.118602147042,-0.118602147042,,,0,0,,warmup,71.94718456,71.644749085,62.2387084727,81.0507896973,stable,0.303111111111,GROWTH_NO_DSO,61.3944967706
COMP_0799,2026-02,4,10,False,no_debt,0.668134541885,0.653366480323,0.710766268317,0.82766337241,0.902150960274,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,73.4866946759,0,,100,73.4866946759,healthy,1.23707464094,0.999870346854,,-0.805850060998,0.107343984288,,65,1,0,,stable,74.5482138045,74.8219409644,65.4159003521,84.2279815767,stable,0.303111111111,GROWTH_NO_DSO,61.3944967706
COMP_0799,2026-03,5,10,False,no_debt,0.656636437401,0.627572267694,0.685833834334,0.800525690066,0.8978775817,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,71.8955467585,0,,100,71.8955467585,healthy,-1.5911479174,-3.20284803939,,-0.17703663823,-0.162428015433,,15,-1,0,,stable,69.4449407613,69.030749322,59.6247087097,78.4367899343,negative,0.303111111111,,61.3944967706
COMP_0799,2026-04,6,10,False,no_debt,0.674521363306,0.629195126817,0.681603656829,0.798713711811,0.605983866965,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,65.5788609192,0,,100,65.5788609192,healthy,-6.31668583922,-6.67075911568,,-3.95391687831,-1.06761601313,,47.5,-2,0,,stable,61.3262278112,58.6038069777,49.1977663654,68.00984759,negative,0.530444444444,,61.3944967706
COMP_0799,2026-05,7,10,False,no_debt,0.668404651974,0.633483748812,0.68711943724,0.817941434486,0.772144934106,0.32991202346,0.197947214076,0.197947214076,0.0395894428152,0.234604105572,69.5454670087,0,,100,69.5454670087,healthy,3.96660608944,-3.94122766718,-2.94135732032,-1.17503987489,-1.17503987489,-1.12910206931,27.5,-3,0.145531394524,,stable,65.7067320305,62.7103803495,53.3043397372,72.1164209618,negative,0.530444444444,,61.3944967706
